Network_id,Motif_pattern_id,Motif_functional_ID,Counts
13_3_kaiser-bunbury_2011_seychelles_copolia,1,2_Bee,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,2_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,2_Coleoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,2_Lepidoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,2_Lizards,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,2_Non-bee-Hymenoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,2_Non-syrphids-diptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,2_Syrphids,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,3_Bee,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,3_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,3_Lizards,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,3_Non-syrphids-diptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,4_Bee,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,4_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,4_Coleoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,4_Lizards,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,4_Non-syrphids-diptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,4_Syrphids,1
13_3_kaiser-bunbury_2011_seychelles_copolia,1,5_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_3_Bee,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_3_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_3_Lizards,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_3_Non-syrphids-diptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_4_Bee,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_4_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_4_Coleoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_4_Lizards,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_4_Non-syrphids-diptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_4_Syrphids,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,2_5_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,3_4_Bee,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,3_4_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,3_4_Lizards,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,3_4_Non-syrphids-diptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,3_5_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,2,4_5_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Bee_Birds,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Bee_Coleoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Bee_Lepidoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Bee_Lizards,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Bee_Non-bee-Hymenoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Bee_Non-syrphids-diptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Bee_Syrphids,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Birds_Coleoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Birds_Lepidoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Birds_Lizards,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Birds_Non-bee-Hymenoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Birds_Non-syrphids-diptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Birds_Syrphids,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Coleoptera_Lepidoptera,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Coleoptera_Lizards,1
13_3_kaiser-bunbury_2011_seychelles_copolia,3,2_Coleoptera_Non-bee-Hymenoptera,1
