Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
3_3_dupont_2009_denmark_so,1,2,1,5,Bee
3_3_dupont_2009_denmark_so,1,2,2,2,Bee
3_3_dupont_2009_denmark_so,1,2,3,3,Bee
3_3_dupont_2009_denmark_so,1,2,4,2,Syrphids
3_3_dupont_2009_denmark_so,1,2,5,2,Other_insects
3_3_dupont_2009_denmark_so,1,2,6,2,Coleoptera
3_3_dupont_2009_denmark_so,1,2,7,2,Non-syrphids-diptera
3_3_dupont_2009_denmark_so,1,2,8,2,Lepidoptera
3_3_dupont_2009_denmark_so,1,2,9,2,Non-bee-Hymenoptera
3_3_dupont_2009_denmark_so,1,2,10,3,Non-bee-Hymenoptera
3_3_dupont_2009_denmark_so,1,2,11,3,Syrphids
3_3_dupont_2009_denmark_so,1,2,12,3,Lepidoptera
3_3_dupont_2009_denmark_so,1,2,13,3,Coleoptera
3_3_dupont_2009_denmark_so,1,2,14,3,Non-syrphids-diptera
3_3_dupont_2009_denmark_so,1,2,15,5,Non-syrphids-diptera
3_3_dupont_2009_denmark_so,1,2,16,5,Non-bee-Hymenoptera
3_3_dupont_2009_denmark_so,1,2,17,5,Syrphids
3_3_dupont_2009_denmark_so,1,2,18,5,Lepidoptera
3_3_dupont_2009_denmark_so,1,2,19,4,Coleoptera
3_3_dupont_2009_denmark_so,1,2,20,4,Non-syrphids-diptera
3_3_dupont_2009_denmark_so,1,2,21,4,Syrphids
3_3_dupont_2009_denmark_so,1,2,22,1,Non-syrphids-diptera
3_3_dupont_2009_denmark_so,1,2,23,1,Syrphids
3_3_dupont_2009_denmark_so,2,3,1,3,Bee
3_3_dupont_2009_denmark_so,2,3,1,5,Bee
3_3_dupont_2009_denmark_so,2,3,2,2,Bee
3_3_dupont_2009_denmark_so,2,3,2,5,Bee
3_3_dupont_2009_denmark_so,2,3,3,2,Bee
3_3_dupont_2009_denmark_so,2,3,3,3,Bee
