Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,1,2,1,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,1,2,2,2,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,1,2,3,3,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,1,2,4,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,1,2,5,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,1,2,6,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,2,3,1,3,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,2,3,1,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,2,3,2,2,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,2,3,2,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,2,3,3,2,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,2,3,3,3,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,1,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,1,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,2,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,2,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,3,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,3,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,4,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,4,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,5,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,5,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,6,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,6,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,1,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,1,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,1,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,2,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,2,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,2,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,3,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,3,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,3,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,4,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,4,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,4,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,1,3,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,1,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,1,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,2,3,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,2,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,2,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,3,3,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,3,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,3,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,4,2,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,4,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,4,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,5,2,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,5,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,5,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,6,2,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,6,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,6,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,7,4,1,2,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,7,4,1,3,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,7,4,1,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,8,5,1,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,8,5,1,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,8,5,1,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,8,5,1,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,1,2,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,1,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,1,5,Non-bee-Hymenoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,1,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,2,2,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,2,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,2,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,2,5,Syrphids
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,3,2,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,3,5,Bee
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,3,5,Lepidoptera
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,3,5,Non-bee-Hymenoptera
