Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
12_11_bartomeus_spain_2008_Niebla_unp,1,2,1,5,Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,2,1,Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,3,2,Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,4,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,5,1,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,1,2,6,2,Non-syrphids-diptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,7,2,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,8,3,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,9,3,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,1,2,10,3,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,11,5,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,12,5,Non-syrphids-diptera
12_11_bartomeus_spain_2008_Niebla_unp,2,3,1,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,1,5,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,2,1,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,2,5,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,3,2,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,3,5,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,4,1,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,4,2,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,5,1,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,5,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,6,2,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,6,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,2,3,7,3,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,2,3,7,5,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,2,3,8,2,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,2,3,8,3,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,2,3,9,2,Non-syrphids-diptera
12_11_bartomeus_spain_2008_Niebla_unp,2,3,9,5,Non-syrphids-diptera
12_11_bartomeus_spain_2008_Niebla_unp,2,3,10,1,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,2,3,10,3,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,3,3,1,5,Bee
12_11_bartomeus_spain_2008_Niebla_unp,3,3,1,5,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,2,5,Bee
12_11_bartomeus_spain_2008_Niebla_unp,3,3,2,5,Non-syrphids-diptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,3,1,Bee
12_11_bartomeus_spain_2008_Niebla_unp,3,3,3,1,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,3,3,4,2,Bee
12_11_bartomeus_spain_2008_Niebla_unp,3,3,4,2,Non-syrphids-diptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,5,2,Bee
12_11_bartomeus_spain_2008_Niebla_unp,3,3,5,2,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,6,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,3,3,6,3,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,7,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,3,3,7,3,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,3,3,8,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,3,3,8,3,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,9,3,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,9,3,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,10,3,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,10,3,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,3,3,11,5,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,11,5,Non-syrphids-diptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,12,2,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,12,2,Non-syrphids-diptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,13,3,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,3,3,13,3,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,4,4,1,2,Bee
12_11_bartomeus_spain_2008_Niebla_unp,4,4,1,2,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,4,4,1,2,Non-syrphids-diptera
12_11_bartomeus_spain_2008_Niebla_unp,4,4,2,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,4,4,2,3,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,4,4,2,3,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,4,4,3,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,4,4,3,3,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,4,4,3,3,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,4,4,4,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,4,4,4,3,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,4,4,4,3,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,4,4,5,3,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,4,4,5,3,Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,4,4,5,3,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,4,4,6,5,Bee
12_11_bartomeus_spain_2008_Niebla_unp,4,4,6,5,Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,4,4,6,5,Non-syrphids-diptera
12_11_bartomeus_spain_2008_Niebla_unp,5,4,1,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,5,4,1,5,Bee
12_11_bartomeus_spain_2008_Niebla_unp,5,4,1,3,Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,5,4,2,3,Bee
12_11_bartomeus_spain_2008_Niebla_unp,5,4,2,5,Bee
12_11_bartomeus_spain_2008_Niebla_unp,5,4,2,3,Non-bee-Hymenoptera
