Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,1,2,1,Plant,5,1,1,5,5_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,1,2,1,Pollinator,Bee,1,2,Bee,5_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,1,2,2,Plant,3,1,1,3,3_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,1,2,2,Pollinator,Bee,1,2,Bee,3_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,1,2,3,Plant,3,1,1,3,3_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,1,2,3,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,3_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,1,2,4,Plant,3,1,1,3,3_Coleoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,1,2,4,Pollinator,Coleoptera,1,2,Coleoptera,3_Coleoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,2,3,1,Plant,3,1,3,3,3_5_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,2,3,1,Plant,5,1,3,5,3_5_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,2,3,1,Pollinator,Bee,2,4,Bee,3_5_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,3,3,1,Plant,3,2,5,3,3_Bee_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,3,3,1,Pollinator,Bee,1,6,Bee,3_Bee_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,3,3,1,Pollinator,Non-bee-Hymenoptera,1,6,Non-bee-Hymenoptera,3_Bee_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,3,3,2,Plant,3,2,5,3,3_Bee_Coleoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,3,3,2,Pollinator,Bee,1,6,Bee,3_Bee_Coleoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,3,3,2,Pollinator,Coleoptera,1,6,Coleoptera,3_Bee_Coleoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,3,3,3,Plant,3,2,5,3,3_Coleoptera_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,3,3,3,Pollinator,Coleoptera,1,6,Coleoptera,3_Coleoptera_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,3,3,3,Pollinator,Non-bee-Hymenoptera,1,6,Non-bee-Hymenoptera,3_Coleoptera_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,4,4,1,Plant,3,3,7,3,3_Bee_Coleoptera_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,4,4,1,Pollinator,Bee,1,8,Bee,3_Bee_Coleoptera_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,4,4,1,Pollinator,Coleoptera,1,8,Coleoptera,3_Bee_Coleoptera_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,4,4,1,Pollinator,Non-bee-Hymenoptera,1,8,Non-bee-Hymenoptera,3_Bee_Coleoptera_Non-bee-Hymenoptera
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,5,4,1,Plant,5,1,9,5,5_3_Non-bee-Hymenoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,5,4,1,Plant,3,2,10,3,5_3_Non-bee-Hymenoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,5,4,1,Pollinator,Non-bee-Hymenoptera,1,11,Non-bee-Hymenoptera,5_3_Non-bee-Hymenoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,5,4,1,Pollinator,Bee,2,12,Bee,5_3_Non-bee-Hymenoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,5,4,2,Plant,5,1,9,5,5_3_Coleoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,5,4,2,Plant,3,2,10,3,5_3_Coleoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,5,4,2,Pollinator,Coleoptera,1,11,Coleoptera,5_3_Coleoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,5,4,2,Pollinator,Bee,2,12,Bee,5_3_Coleoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,9,5,1,Plant,5,1,19,5,5_3_Coleoptera_Non-bee-Hymenoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,9,5,1,Plant,3,3,20,3,5_3_Coleoptera_Non-bee-Hymenoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,9,5,1,Pollinator,Coleoptera,1,21,Coleoptera,5_3_Coleoptera_Non-bee-Hymenoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,9,5,1,Pollinator,Non-bee-Hymenoptera,1,21,Non-bee-Hymenoptera,5_3_Coleoptera_Non-bee-Hymenoptera_Bee
12_12_bartomeus_spain_2008_PinaresdeHinojos_unp,9,5,1,Pollinator,Bee,2,22,Bee,5_3_Coleoptera_Non-bee-Hymenoptera_Bee
