Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
1_2_bartomeus_spain_2008_fraop_1_2,1,2,1,5,Bee
1_2_bartomeus_spain_2008_fraop_1_2,1,2,2,1,Bee
1_2_bartomeus_spain_2008_fraop_1_2,1,2,3,2,Bee
1_2_bartomeus_spain_2008_fraop_1_2,1,2,4,3,Bee
1_2_bartomeus_spain_2008_fraop_1_2,1,2,5,4,Bee
1_2_bartomeus_spain_2008_fraop_1_2,1,2,6,1,Syrphids
1_2_bartomeus_spain_2008_fraop_1_2,1,2,7,1,Non-syrphids-diptera
1_2_bartomeus_spain_2008_fraop_1_2,1,2,8,1,Non-bee-Hymenoptera
1_2_bartomeus_spain_2008_fraop_1_2,1,2,9,1,Coleoptera
1_2_bartomeus_spain_2008_fraop_1_2,1,2,10,2,Non-bee-Hymenoptera
1_2_bartomeus_spain_2008_fraop_1_2,1,2,11,3,Coleoptera
1_2_bartomeus_spain_2008_fraop_1_2,1,2,12,4,Coleoptera
1_2_bartomeus_spain_2008_fraop_1_2,1,2,13,4,Non-syrphids-diptera
1_2_bartomeus_spain_2008_fraop_1_2,2,3,1,4,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,1,5,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,2,1,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,2,5,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,3,2,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,3,5,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,4,3,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,4,5,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,5,1,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,5,3,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,6,1,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,6,4,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,7,1,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,7,2,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,8,2,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,8,3,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,9,2,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,9,4,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,10,3,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,10,4,Bee
1_2_bartomeus_spain_2008_fraop_1_2,2,3,11,1,Coleoptera
1_2_bartomeus_spain_2008_fraop_1_2,2,3,11,3,Coleoptera
1_2_bartomeus_spain_2008_fraop_1_2,2,3,12,3,Coleoptera
1_2_bartomeus_spain_2008_fraop_1_2,2,3,12,4,Coleoptera
1_2_bartomeus_spain_2008_fraop_1_2,2,3,13,1,Coleoptera
1_2_bartomeus_spain_2008_fraop_1_2,2,3,13,4,Coleoptera
1_2_bartomeus_spain_2008_fraop_1_2,2,3,14,1,Non-bee-Hymenoptera
1_2_bartomeus_spain_2008_fraop_1_2,2,3,14,2,Non-bee-Hymenoptera
1_2_bartomeus_spain_2008_fraop_1_2,2,3,15,1,Non-syrphids-diptera
1_2_bartomeus_spain_2008_fraop_1_2,2,3,15,4,Non-syrphids-diptera
1_2_bartomeus_spain_2008_fraop_1_2,3,3,1,1,Coleoptera
1_2_bartomeus_spain_2008_fraop_1_2,3,3,1,1,Syrphids
1_2_bartomeus_spain_2008_fraop_1_2,3,3,2,1,Non-syrphids-diptera
1_2_bartomeus_spain_2008_fraop_1_2,3,3,2,1,Syrphids
1_2_bartomeus_spain_2008_fraop_1_2,3,3,3,1,Non-bee-Hymenoptera
1_2_bartomeus_spain_2008_fraop_1_2,3,3,3,1,Syrphids
1_2_bartomeus_spain_2008_fraop_1_2,3,3,4,1,Bee
1_2_bartomeus_spain_2008_fraop_1_2,3,3,4,1,Syrphids
1_2_bartomeus_spain_2008_fraop_1_2,3,3,5,1,Bee
1_2_bartomeus_spain_2008_fraop_1_2,3,3,5,1,Non-syrphids-diptera
