Network_id,Motif_pattern_id,Motif_functional_ID,Counts
12_5_bartomeus_spain_2008_Elpinar_unp,1,3_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,1,3_Coleoptera,1
12_5_bartomeus_spain_2008_Elpinar_unp,1,3_Non-syrphids-diptera,1
12_5_bartomeus_spain_2008_Elpinar_unp,1,3_Syrphids,1
12_5_bartomeus_spain_2008_Elpinar_unp,1,5_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,1,5_Non-bee-Hymenoptera,1
12_5_bartomeus_spain_2008_Elpinar_unp,2,3_5_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_Bee_Coleoptera,1
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_Bee_Non-syrphids-diptera,1
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_Bee_Syrphids,1
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_Coleoptera_Non-syrphids-diptera,1
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_Coleoptera_Syrphids,1
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_Non-syrphids-diptera_Syrphids,1
12_5_bartomeus_spain_2008_Elpinar_unp,3,5_Bee_Non-bee-Hymenoptera,1
12_5_bartomeus_spain_2008_Elpinar_unp,4,3_Bee_Coleoptera_Non-syrphids-diptera,1
12_5_bartomeus_spain_2008_Elpinar_unp,4,3_Bee_Coleoptera_Syrphids,1
12_5_bartomeus_spain_2008_Elpinar_unp,4,3_Bee_Non-syrphids-diptera_Syrphids,1
12_5_bartomeus_spain_2008_Elpinar_unp,4,3_Coleoptera_Non-syrphids-diptera_Syrphids,1
12_5_bartomeus_spain_2008_Elpinar_unp,5,3_5_Non-bee-Hymenoptera_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,5,5_3_Coleoptera_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,5,5_3_Non-syrphids-diptera_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,5,5_3_Syrphids_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,8,3_Bee_Coleoptera_Non-syrphids-diptera_Syrphids,1
12_5_bartomeus_spain_2008_Elpinar_unp,9,5_3_Coleoptera_Non-syrphids-diptera_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,9,5_3_Coleoptera_Syrphids_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,9,5_3_Non-syrphids-diptera_Syrphids_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,10,3_5_Coleoptera_Non-bee-Hymenoptera_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,10,3_5_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,1
12_5_bartomeus_spain_2008_Elpinar_unp,10,3_5_Non-bee-Hymenoptera_Syrphids_Bee,1
