Network_id,Motif_pattern_id,Motif_functional_ID,Counts
1_6_bartomeus_spain_2008_selop_1_2,1,1_Bee,1
1_6_bartomeus_spain_2008_selop_1_2,1,1_Coleoptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,1_Non-bee-Hymenoptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,1_Non-syrphids-diptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,2_Bee,1
1_6_bartomeus_spain_2008_selop_1_2,1,2_Coleoptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,2_Non-bee-Hymenoptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,2_Non-syrphids-diptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,3_Coleoptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,3_Lepidoptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,3_Non-syrphids-diptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,4_Bee,1
1_6_bartomeus_spain_2008_selop_1_2,1,4_Coleoptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,4_Non-bee-Hymenoptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,4_Non-syrphids-diptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,5_Bee,1
1_6_bartomeus_spain_2008_selop_1_2,1,5_Coleoptera,1
1_6_bartomeus_spain_2008_selop_1_2,1,5_Non-syrphids-diptera,1
1_6_bartomeus_spain_2008_selop_1_2,2,1_2_Bee,1
1_6_bartomeus_spain_2008_selop_1_2,2,1_2_Coleoptera,1
1_6_bartomeus_spain_2008_selop_1_2,2,1_2_Non-bee-Hymenoptera,1
1_6_bartomeus_spain_2008_selop_1_2,2,1_2_Non-syrphids-diptera,1
1_6_bartomeus_spain_2008_selop_1_2,2,1_3_Coleoptera,1
1_6_bartomeus_spain_2008_selop_1_2,2,1_3_Non-syrphids-diptera,1
1_6_bartomeus_spain_2008_selop_1_2,2,1_4_Bee,1
1_6_bartomeus_spain_2008_selop_1_2,2,1_4_Coleoptera,1
1_6_bartomeus_spain_2008_selop_1_2,2,1_4_Non-bee-Hymenoptera,1
1_6_bartomeus_spain_2008_selop_1_2,2,1_4_Non-syrphids-diptera,1
