Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
15_1_peralta_2006_mendoza_site_1,1,2,1,Plant,3,1,1,3,3_Bee
15_1_peralta_2006_mendoza_site_1,1,2,1,Pollinator,Bee,1,2,Bee,3_Bee
15_1_peralta_2006_mendoza_site_1,1,2,2,Plant,1,1,1,1,1_Bee
15_1_peralta_2006_mendoza_site_1,1,2,2,Pollinator,Bee,1,2,Bee,1_Bee
15_1_peralta_2006_mendoza_site_1,1,2,3,Plant,2,1,1,2,2_Bee
15_1_peralta_2006_mendoza_site_1,1,2,3,Pollinator,Bee,1,2,Bee,2_Bee
15_1_peralta_2006_mendoza_site_1,1,2,4,Plant,1,1,1,1,1_Syrphids
15_1_peralta_2006_mendoza_site_1,1,2,4,Pollinator,Syrphids,1,2,Syrphids,1_Syrphids
15_1_peralta_2006_mendoza_site_1,1,2,5,Plant,1,1,1,1,1_Lepidoptera
15_1_peralta_2006_mendoza_site_1,1,2,5,Pollinator,Lepidoptera,1,2,Lepidoptera,1_Lepidoptera
15_1_peralta_2006_mendoza_site_1,1,2,6,Plant,2,1,1,2,2_Syrphids
15_1_peralta_2006_mendoza_site_1,1,2,6,Pollinator,Syrphids,1,2,Syrphids,2_Syrphids
15_1_peralta_2006_mendoza_site_1,1,2,7,Plant,2,1,1,2,2_Lepidoptera
15_1_peralta_2006_mendoza_site_1,1,2,7,Pollinator,Lepidoptera,1,2,Lepidoptera,2_Lepidoptera
15_1_peralta_2006_mendoza_site_1,1,2,8,Plant,2,1,1,2,2_Non-syrphids-diptera
15_1_peralta_2006_mendoza_site_1,1,2,8,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,2_Non-syrphids-diptera
15_1_peralta_2006_mendoza_site_1,1,2,9,Plant,2,1,1,2,2_Non-bee-Hymenoptera
15_1_peralta_2006_mendoza_site_1,1,2,9,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,2_Non-bee-Hymenoptera
15_1_peralta_2006_mendoza_site_1,1,2,10,Plant,3,1,1,3,3_Non-bee-Hymenoptera
15_1_peralta_2006_mendoza_site_1,1,2,10,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,3_Non-bee-Hymenoptera
15_1_peralta_2006_mendoza_site_1,1,2,11,Plant,3,1,1,3,3_Syrphids
15_1_peralta_2006_mendoza_site_1,1,2,11,Pollinator,Syrphids,1,2,Syrphids,3_Syrphids
15_1_peralta_2006_mendoza_site_1,1,2,12,Plant,3,1,1,3,3_Lepidoptera
15_1_peralta_2006_mendoza_site_1,1,2,12,Pollinator,Lepidoptera,1,2,Lepidoptera,3_Lepidoptera
15_1_peralta_2006_mendoza_site_1,1,2,13,Plant,3,1,1,3,3_Non-syrphids-diptera
15_1_peralta_2006_mendoza_site_1,1,2,13,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
15_1_peralta_2006_mendoza_site_1,1,2,14,Plant,3,1,1,3,3_Coleoptera
15_1_peralta_2006_mendoza_site_1,1,2,14,Pollinator,Coleoptera,1,2,Coleoptera,3_Coleoptera
15_1_peralta_2006_mendoza_site_1,1,2,15,Plant,4,1,1,4,4_Coleoptera
15_1_peralta_2006_mendoza_site_1,1,2,15,Pollinator,Coleoptera,1,2,Coleoptera,4_Coleoptera
15_1_peralta_2006_mendoza_site_1,2,3,1,Plant,2,1,3,2,2_3_Bee
15_1_peralta_2006_mendoza_site_1,2,3,1,Plant,3,1,3,3,2_3_Bee
15_1_peralta_2006_mendoza_site_1,2,3,1,Pollinator,Bee,2,4,Bee,2_3_Bee
15_1_peralta_2006_mendoza_site_1,2,3,2,Plant,1,1,3,1,1_3_Bee
15_1_peralta_2006_mendoza_site_1,2,3,2,Plant,3,1,3,3,1_3_Bee
15_1_peralta_2006_mendoza_site_1,2,3,2,Pollinator,Bee,2,4,Bee,1_3_Bee
15_1_peralta_2006_mendoza_site_1,2,3,3,Plant,1,1,3,1,1_2_Bee
15_1_peralta_2006_mendoza_site_1,2,3,3,Plant,2,1,3,2,1_2_Bee
15_1_peralta_2006_mendoza_site_1,2,3,3,Pollinator,Bee,2,4,Bee,1_2_Bee
15_1_peralta_2006_mendoza_site_1,2,3,4,Plant,3,1,3,3,3_4_Coleoptera
15_1_peralta_2006_mendoza_site_1,2,3,4,Plant,4,1,3,4,3_4_Coleoptera
15_1_peralta_2006_mendoza_site_1,2,3,4,Pollinator,Coleoptera,2,4,Coleoptera,3_4_Coleoptera
15_1_peralta_2006_mendoza_site_1,2,3,5,Plant,2,1,3,2,2_3_Lepidoptera
15_1_peralta_2006_mendoza_site_1,2,3,5,Plant,3,1,3,3,2_3_Lepidoptera
15_1_peralta_2006_mendoza_site_1,2,3,5,Pollinator,Lepidoptera,2,4,Lepidoptera,2_3_Lepidoptera
15_1_peralta_2006_mendoza_site_1,2,3,6,Plant,1,1,3,1,1_2_Lepidoptera
15_1_peralta_2006_mendoza_site_1,2,3,6,Plant,2,1,3,2,1_2_Lepidoptera
15_1_peralta_2006_mendoza_site_1,2,3,6,Pollinator,Lepidoptera,2,4,Lepidoptera,1_2_Lepidoptera
15_1_peralta_2006_mendoza_site_1,2,3,7,Plant,1,1,3,1,1_3_Lepidoptera
15_1_peralta_2006_mendoza_site_1,2,3,7,Plant,3,1,3,3,1_3_Lepidoptera
15_1_peralta_2006_mendoza_site_1,2,3,7,Pollinator,Lepidoptera,2,4,Lepidoptera,1_3_Lepidoptera
15_1_peralta_2006_mendoza_site_1,2,3,8,Plant,2,1,3,2,2_3_Non-bee-Hymenoptera
15_1_peralta_2006_mendoza_site_1,2,3,8,Plant,3,1,3,3,2_3_Non-bee-Hymenoptera
15_1_peralta_2006_mendoza_site_1,2,3,8,Pollinator,Non-bee-Hymenoptera,2,4,Non-bee-Hymenoptera,2_3_Non-bee-Hymenoptera
15_1_peralta_2006_mendoza_site_1,2,3,9,Plant,2,1,3,2,2_3_Non-syrphids-diptera
15_1_peralta_2006_mendoza_site_1,2,3,9,Plant,3,1,3,3,2_3_Non-syrphids-diptera
15_1_peralta_2006_mendoza_site_1,2,3,9,Pollinator,Non-syrphids-diptera,2,4,Non-syrphids-diptera,2_3_Non-syrphids-diptera
15_1_peralta_2006_mendoza_site_1,2,3,10,Plant,2,1,3,2,2_3_Syrphids
15_1_peralta_2006_mendoza_site_1,2,3,10,Plant,3,1,3,3,2_3_Syrphids
15_1_peralta_2006_mendoza_site_1,2,3,10,Pollinator,Syrphids,2,4,Syrphids,2_3_Syrphids
15_1_peralta_2006_mendoza_site_1,2,3,11,Plant,1,1,3,1,1_3_Syrphids
15_1_peralta_2006_mendoza_site_1,2,3,11,Plant,3,1,3,3,1_3_Syrphids
15_1_peralta_2006_mendoza_site_1,2,3,11,Pollinator,Syrphids,2,4,Syrphids,1_3_Syrphids
15_1_peralta_2006_mendoza_site_1,2,3,12,Plant,1,1,3,1,1_2_Syrphids
15_1_peralta_2006_mendoza_site_1,2,3,12,Plant,2,1,3,2,1_2_Syrphids
15_1_peralta_2006_mendoza_site_1,2,3,12,Pollinator,Syrphids,2,4,Syrphids,1_2_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,1,Plant,1,2,5,1,1_Lepidoptera_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,1,Pollinator,Lepidoptera,1,6,Lepidoptera,1_Lepidoptera_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,1,Pollinator,Syrphids,1,6,Syrphids,1_Lepidoptera_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,2,Plant,1,2,5,1,1_Bee_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,2,Pollinator,Bee,1,6,Bee,1_Bee_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,2,Pollinator,Syrphids,1,6,Syrphids,1_Bee_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,3,Plant,1,2,5,1,1_Bee_Lepidoptera
15_1_peralta_2006_mendoza_site_1,3,3,3,Pollinator,Bee,1,6,Bee,1_Bee_Lepidoptera
15_1_peralta_2006_mendoza_site_1,3,3,3,Pollinator,Lepidoptera,1,6,Lepidoptera,1_Bee_Lepidoptera
15_1_peralta_2006_mendoza_site_1,3,3,4,Plant,2,2,5,2,2_Bee_Lepidoptera
15_1_peralta_2006_mendoza_site_1,3,3,4,Pollinator,Bee,1,6,Bee,2_Bee_Lepidoptera
15_1_peralta_2006_mendoza_site_1,3,3,4,Pollinator,Lepidoptera,1,6,Lepidoptera,2_Bee_Lepidoptera
15_1_peralta_2006_mendoza_site_1,3,3,5,Plant,2,2,5,2,2_Bee_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,5,Pollinator,Bee,1,6,Bee,2_Bee_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,5,Pollinator,Syrphids,1,6,Syrphids,2_Bee_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,6,Plant,2,2,5,2,2_Bee_Non-bee-Hymenoptera
15_1_peralta_2006_mendoza_site_1,3,3,6,Pollinator,Bee,1,6,Bee,2_Bee_Non-bee-Hymenoptera
15_1_peralta_2006_mendoza_site_1,3,3,6,Pollinator,Non-bee-Hymenoptera,1,6,Non-bee-Hymenoptera,2_Bee_Non-bee-Hymenoptera
15_1_peralta_2006_mendoza_site_1,3,3,7,Plant,2,2,5,2,2_Bee_Non-syrphids-diptera
15_1_peralta_2006_mendoza_site_1,3,3,7,Pollinator,Bee,1,6,Bee,2_Bee_Non-syrphids-diptera
15_1_peralta_2006_mendoza_site_1,3,3,7,Pollinator,Non-syrphids-diptera,1,6,Non-syrphids-diptera,2_Bee_Non-syrphids-diptera
15_1_peralta_2006_mendoza_site_1,3,3,8,Plant,2,2,5,2,2_Non-syrphids-diptera_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,8,Pollinator,Non-syrphids-diptera,1,6,Non-syrphids-diptera,2_Non-syrphids-diptera_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,8,Pollinator,Syrphids,1,6,Syrphids,2_Non-syrphids-diptera_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,9,Plant,2,2,5,2,2_Lepidoptera_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,9,Pollinator,Lepidoptera,1,6,Lepidoptera,2_Lepidoptera_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,9,Pollinator,Syrphids,1,6,Syrphids,2_Lepidoptera_Syrphids
15_1_peralta_2006_mendoza_site_1,3,3,10,Plant,2,2,5,2,2_Non-bee-Hymenoptera_Syrphids
