Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_functional_groups,Pollinator_functional_group
12_9_bartomeus_spain_2008_LaRocina_unp,1,2,1,5,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,1,2,2,3,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,1,2,3,3,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,1,2,4,5,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,1,2,5,5,Non-syrphids-diptera
12_9_bartomeus_spain_2008_LaRocina_unp,2,3,1,3,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,2,3,1,5,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,2,3,2,3,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,2,3,2,5,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,3,3,1,3,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,3,3,1,3,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,3,3,2,5,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,3,3,2,5,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,3,3,3,5,Non-syrphids-diptera
12_9_bartomeus_spain_2008_LaRocina_unp,3,3,3,5,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,3,3,4,5,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,3,3,4,5,Non-syrphids-diptera
12_9_bartomeus_spain_2008_LaRocina_unp,4,4,1,5,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,4,4,1,5,Non-syrphids-diptera
12_9_bartomeus_spain_2008_LaRocina_unp,4,4,1,5,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,5,4,1,3,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,5,4,1,5,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,5,4,1,5,Non-syrphids-diptera
12_9_bartomeus_spain_2008_LaRocina_unp,5,4,2,5,Non-syrphids-diptera
12_9_bartomeus_spain_2008_LaRocina_unp,5,4,2,3,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,5,4,2,5,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,6,4,1,3,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,6,4,1,5,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,6,4,1,3,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,6,4,1,5,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,11,5,1,3,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,11,5,1,5,Bee
12_9_bartomeus_spain_2008_LaRocina_unp,11,5,1,5,Non-syrphids-diptera
12_9_bartomeus_spain_2008_LaRocina_unp,11,5,1,3,Syrphids
12_9_bartomeus_spain_2008_LaRocina_unp,11,5,1,5,Syrphids
