Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,1,2,1,1,0
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,2,3,0.4189873417721519,0.3638635101497235,0.994
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,3,3,0.5810126582278481,0.6361364898502765,0.006
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,4,4,0.2318713961209156,0.2671700444467067,0.129
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,5,4,0.5303162676917701,0.5786917937321433,0.014
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,6,4,0.08352262799231172,0.0569507841631951,1
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,7,4,0.15428970819500262,0.09718737765795489,0.998
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,8,5,0.07709679113491938,0.08755820070082253,0.349
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,9,5,0.22044535476077937,0.2658397347064974,0.008
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,10,5,0.14090646499658632,0.19651961205220678,0.003
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,11,5,0.11569770495247099,0.09432292201074742,0.989
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,12,5,0.013996113649493198,0.0069137126718182345,0.997
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,13,5,0.24105876792185285,0.17350892025432194,0.991
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,14,5,0.04435166220261541,0.0932258041662401,0
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,15,5,0.07893492988813612,0.055872834781228495,0.999
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,16,5,0.017541095530696917,0.004986949779013028,1
13_5_kaiser-bunbury_2011_seychelles_tea_plantation,17,5,0.04997111496244945,0.021251308877104115,0.993
