Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
13_2_kaiser-bunbury_2011_seychelles_casse_dent,1,2,1,1,0
13_2_kaiser-bunbury_2011_seychelles_casse_dent,2,3,0.4945054945054945,0.44311573435961943,0.961
13_2_kaiser-bunbury_2011_seychelles_casse_dent,3,3,0.5054945054945055,0.5568842656403805,0.039
13_2_kaiser-bunbury_2011_seychelles_casse_dent,4,4,0.18044572250179727,0.19864709402716257,0.32
13_2_kaiser-bunbury_2011_seychelles_casse_dent,5,4,0.5273184759166067,0.6059878955584257,0.002
13_2_kaiser-bunbury_2011_seychelles_casse_dent,6,4,0.07548526240115025,0.05517216563255806,0.994
13_2_kaiser-bunbury_2011_seychelles_casse_dent,7,4,0.21675053918044573,0.14019284478185362,0.993
13_2_kaiser-bunbury_2011_seychelles_casse_dent,8,5,0.05607536942634058,0.056221342757952215,0.572
13_2_kaiser-bunbury_2011_seychelles_casse_dent,9,5,0.20720139381815836,0.2411834253286897,0.121
13_2_kaiser-bunbury_2011_seychelles_casse_dent,10,5,0.10711750661418339,0.17423239532724555,0.005
13_2_kaiser-bunbury_2011_seychelles_casse_dent,11,5,0.08769439246305737,0.07837267460499725,0.816
13_2_kaiser-bunbury_2011_seychelles_casse_dent,12,5,0.011679679938052526,0.005172659250044288,0.99
13_2_kaiser-bunbury_2011_seychelles_casse_dent,13,5,0.28424856423823963,0.21896000307482352,0.967
13_2_kaiser-bunbury_2011_seychelles_casse_dent,14,5,0.051429308898496486,0.11816263016747815,0.001
13_2_kaiser-bunbury_2011_seychelles_casse_dent,15,5,0.09208233851713235,0.06536327245439932,0.996
13_2_kaiser-bunbury_2011_seychelles_casse_dent,16,5,0.013809124346647739,0.005197976237592999,0.998
13_2_kaiser-bunbury_2011_seychelles_casse_dent,17,5,0.08866232173969155,0.03713362079677701,0.996
