Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,1,2,1,1,0
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,2,3,0.14285714285714285,0.09643334530663139,0.969
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,3,3,0.8571428571428571,0.9035666546933686,0.026
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,4,4,0.6327272727272727,0.6970985170754139,0.224
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,5,4,0.33090909090909093,0.29103527653814354,0.681
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,6,4,0,0.004933929024766501,0
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,7,4,0.03636363636363636,0.0069322773616760525,0.981
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,8,5,0.3915094339622642,0.4474755655736518,0.363
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,9,5,0.3018867924528302,0.3088687590729524,0.411
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,10,5,0.15566037735849056,0.1795847502562243,0.429
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,11,5,0,0.017097616334024388,0
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,12,5,0,1.3869605009809115e-4,0
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,13,5,0.13443396226415094,0.027220987279541645,0.979
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,14,5,0.01061320754716981,0.017864092619784062,0.246
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,15,5,0,0.0013249970576837378,0
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,16,5,0,3.0539429124334783e-6,0
12_4_bartomeus_spain_2008_CotitodeSantaTeresa_unp,17,5,0.00589622641509434,4.214818131270834e-4,0.983
