Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,1,2,124,0.002017080113867426,1,1,0.22103386809269163
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,2,3,371,0.006034973566490443,0.40502183406113534,1,0.08266488413547238
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,3,3,545,0.008865392435949573,0.5949781659388647,1,0.0607174688057041
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,4,4,2049,0.03333062220414803,0.2817656765676568,1,0.022091167845437295
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,5,4,3598,0.05852785685237902,0.4947744774477448,0.8709755507141128,0.050105837789661316
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,6,4,533,0.008670191134607564,0.0732948294829483,0.1290244492858872,0.007422571301247772
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,7,4,1092,0.017763318422122813,0.15016501650165018,1,0.04866310160427807
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,8,5,7119,0.1158031720211468,0.13390892161841883,1,0.010233741590477833
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,9,5,13199,0.21470516470109802,0.2482741756484773,0.5243524551088511,0.01778802613420735
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,10,5,5741,0.09338755591703944,0.1079886387148957,0.22807087239790244,0.007737029929273762
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,11,5,5647,0.09185847905652704,0.10622049169535203,0.22433656443667568,0.007610348024840435
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,12,5,585,0.009516063440422936,0.01100389368545793,0.023240108056570792,7.883927031223047e-4
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,13,5,11651,0.18952419682797886,0.2191561800500348,0.6440930952512577,0.03245042335115864
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,14,5,1950,0.03172021146807645,0.036679645618193105,0.10780032063685112,0.005431149732620321
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,15,5,3744,0.06090280601870679,0.07042491958693076,0.20697661562275416,0.010427807486631016
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,16,5,744,0.012102480683204554,0.013994695558941369,0.041129968489137046,0.002072192513368984
13_1_kaiser-bunbury_2011_seychelles_bernica,observed,17,5,2783,0.045270435136234244,0.052348437823298156,1,0.035434173669467786
13_1_kaiser-bunbury_2011_seychelles_bernica,random 1,1,2,124,0.0025241216463786995,1,1,0.22103386809269163
13_1_kaiser-bunbury_2011_seychelles_bernica,random 1,2,3,282,0.005740341163538656,0.3414043583535109,1,0.06283422459893048
13_1_kaiser-bunbury_2011_seychelles_bernica,random 1,3,3,544,0.011073565932500102,0.6585956416464891,1,0.06060606060606061
13_1_kaiser-bunbury_2011_seychelles_bernica,random 1,4,4,1853,0.03771933395757847,0.30842210386151797,1,0.01997800586510264
13_1_kaiser-bunbury_2011_seychelles_bernica,random 1,5,4,3244,0.0660342792004234,0.5399467376830892,0.8998613037447989,0.04517602495543672
