Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,1,1,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,3,0.3484848484848485,0.21960263626099552,0.988
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,3,0.6515151515151515,0.7803973637390045,0.01
12_14_bartomeus_spain_2008_Urbanizaciones_unp,4,4,0.25263157894736843,0.4370469359753731,0.029
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,4,0.5631578947368421,0.5086765061819161,0.724
12_14_bartomeus_spain_2008_Urbanizaciones_unp,6,4,0,0.008479005849527635,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,7,4,0.18421052631578946,0.04579755199318323,0.989
12_14_bartomeus_spain_2008_Urbanizaciones_unp,8,5,0.05378151260504202,0.17543916142729005,0.046
12_14_bartomeus_spain_2008_Urbanizaciones_unp,9,5,0.2957983193277311,0.36098638354751017,0.118
12_14_bartomeus_spain_2008_Urbanizaciones_unp,10,5,0.16638655462184873,0.2460693055990501,0.145
12_14_bartomeus_spain_2008_Urbanizaciones_unp,11,5,0,0.021417958649642625,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,12,5,0,2.3550846617095155e-4,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,5,0.40336134453781514,0.12708419677610142,0.993
12_14_bartomeus_spain_2008_Urbanizaciones_unp,14,5,0.021848739495798318,0.054847369928869634,0.062
12_14_bartomeus_spain_2008_Urbanizaciones_unp,15,5,0,0.006047752424896648,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,16,5,0,2.699344108109859e-5,0
12_14_bartomeus_spain_2008_Urbanizaciones_unp,17,5,0.058823529411764705,0.007845369739387334,0.985
