Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
2_2_dicks_2002_england_hicklingbroad,1,2,1,1,0
2_2_dicks_2002_england_hicklingbroad,2,3,0.2292418772563177,0.2164458473051251,0.706
2_2_dicks_2002_england_hicklingbroad,3,3,0.7707581227436823,0.7835541526948749,0.294
2_2_dicks_2002_england_hicklingbroad,4,4,0.5285451197053407,0.4914203101374498,0.734
2_2_dicks_2002_england_hicklingbroad,5,4,0.3870034201525914,0.4476727970841762,0.092
2_2_dicks_2002_england_hicklingbroad,6,4,0.03393843725335438,0.027307953907813865,0.893
2_2_dicks_2002_england_hicklingbroad,7,4,0.050513022888713496,0.03359893887056016,0.906
2_2_dicks_2002_england_hicklingbroad,8,5,0.32101587829412254,0.2593459526537747,0.844
2_2_dicks_2002_england_hicklingbroad,9,5,0.3152797406268185,0.342747373159158,0.019
2_2_dicks_2002_england_hicklingbroad,10,5,0.10715770221963589,0.1701146465863362,0.037
2_2_dicks_2002_england_hicklingbroad,11,5,0.08151134757668967,0.0684499302861106,0.89
2_2_dicks_2002_england_hicklingbroad,12,5,0.007731315986366281,0.003941457588808587,0.953
2_2_dicks_2002_england_hicklingbroad,13,5,0.10117216726244908,0.08235550545688673,0.795
2_2_dicks_2002_england_hicklingbroad,14,5,0.03134092609526976,0.05068983896750301,0.021
2_2_dicks_2002_england_hicklingbroad,15,5,0.0229029844542356,0.017101639820528692,0.879
2_2_dicks_2002_england_hicklingbroad,16,5,0.0012054202344334525,7.507240595096682e-4,0.848
2_2_dicks_2002_england_hicklingbroad,17,5,0.010682517249979217,0.004502931421383824,0.941
