Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
14_1_kaiser-bunbury_2010_mauritius_control,1,2,1,1,0
14_1_kaiser-bunbury_2010_mauritius_control,2,3,0.44337990685296075,0.4149923753147294,0.969
14_1_kaiser-bunbury_2010_mauritius_control,3,3,0.5566200931470393,0.5850076246852707,0.031
14_1_kaiser-bunbury_2010_mauritius_control,4,4,0.2535978501934502,0.2447331221626762,0.712
14_1_kaiser-bunbury_2010_mauritius_control,5,4,0.5014812296634452,0.5710695010109976,0
14_1_kaiser-bunbury_2010_mauritius_control,6,4,0.07198938047366972,0.052669800861584105,1
14_1_kaiser-bunbury_2010_mauritius_control,7,4,0.17293153966943486,0.1315275759647421,0.998
14_1_kaiser-bunbury_2010_mauritius_control,8,5,0.10463708644054989,0.08560460383950387,0.938
14_1_kaiser-bunbury_2010_mauritius_control,9,5,0.25057661731579817,0.2682190850419559,0.056
14_1_kaiser-bunbury_2010_mauritius_control,10,5,0.09411451395321434,0.15141807470438615,0
14_1_kaiser-bunbury_2010_mauritius_control,11,5,0.10184607369182506,0.08308839418494775,1
14_1_kaiser-bunbury_2010_mauritius_control,12,5,0.012969067948637334,0.0068114042572072825,1
14_1_kaiser-bunbury_2010_mauritius_control,13,5,0.22019410273061654,0.2057145304519001,0.874
14_1_kaiser-bunbury_2010_mauritius_control,14,5,0.06069739387467286,0.09767858751392568,0
14_1_kaiser-bunbury_2010_mauritius_control,15,5,0.08024452272995077,0.06056670809664084,1
14_1_kaiser-bunbury_2010_mauritius_control,16,5,0.01258386380365051,0.005590068378508099,1
14_1_kaiser-bunbury_2010_mauritius_control,17,5,0.06213675751108453,0.035308543531024326,1
