Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
9_1_small_1976_canada,1,2,1,1,0
9_1_small_1976_canada,2,3,0.2858481724461106,0.27045989327376707,0.897
9_1_small_1976_canada,3,3,0.7141518275538894,0.7295401067262329,0.103
9_1_small_1976_canada,4,4,0.36658195679796696,0.37734499414085293,0.281
9_1_small_1976_canada,5,4,0.46200762388818295,0.49187210966490374,0.05
9_1_small_1976_canada,6,4,0.10724269377382466,0.07987736159097415,1
9_1_small_1976_canada,7,4,0.06416772554002541,0.05090553460326923,0.969
9_1_small_1976_canada,8,5,0.14656368340144726,0.15091685851404524,0.426
9_1_small_1976_canada,9,5,0.21242173146863635,0.24854210195650545,0
9_1_small_1976_canada,10,5,0.18966292977391175,0.20687736435183843,0.159
9_1_small_1976_canada,11,5,0.174496644295302,0.14970970509971793,0.998
9_1_small_1976_canada,12,5,0.030613775261520003,0.017412485775315907,0.999
9_1_small_1976_canada,13,5,0.10277079974504143,0.09219286333515787,0.859
9_1_small_1976_canada,14,5,0.04894829590191594,0.06786860529002119,0.006
9_1_small_1976_canada,15,5,0.06827640508417382,0.05271015915577317,0.998
9_1_small_1976_canada,16,5,0.013872745678827191,0.006505640202826702,1
9_1_small_1976_canada,17,5,0.012372989389224251,0.007264216318798119,0.982
