Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
14_2_kaiser-bunbury_2010_mauritius_restored,observed,1,2,716,1.5469685358266894e-4,1,1,0.08595438175270108
14_2_kaiser-bunbury_2010_mauritius_restored,observed,2,3,5917,0.0012784096126377822,0.492181001497255,1,0.020589105207300312
14_2_kaiser-bunbury_2010_mauritius_restored,observed,3,3,6105,0.0013190283395561368,0.5078189985027449,1,0.012421917919710257
14_2_kaiser-bunbury_2010_mauritius_restored,observed,4,4,48750,0.010532781581222221,0.20842507599498925,1,0.0025433902374509126
14_2_kaiser-bunbury_2010_mauritius_restored,observed,5,4,119379,0.025792675536096977,0.5103913260965297,0.89884349541464,0.007040634971748463
14_2_kaiser-bunbury_2010_mauritius_restored,observed,6,4,13435,0.002902726575255806,0.057439813251131906,0.10115650458535998,7.923582107861567e-4
14_2_kaiser-bunbury_2010_mauritius_restored,observed,7,4,52333,0.011306914020309795,0.22374378465734918,1,0.008033852927360202
14_2_kaiser-bunbury_2010_mauritius_restored,observed,8,5,334873,0.07235167520920265,0.07642410422084947,1,6.024493149325549e-4
14_2_kaiser-bunbury_2010_mauritius_restored,observed,9,5,1021557,0.22071460007730523,0.23313787207549821,0.5706438950654765,0.0015448342479670856
14_2_kaiser-bunbury_2010_mauritius_restored,observed,10,5,400633,0.08655958734830364,0.09143173127218851,0.22379443889256015,6.058512439989128e-4
14_2_kaiser-bunbury_2010_mauritius_restored,observed,11,5,330944,0.07150278702802065,0.07552743501943962,0.18486601649105147,5.00465099215432e-4
14_2_kaiser-bunbury_2010_mauritius_restored,observed,12,5,37049,0.008004697944670812,0.008455255088580601,0.020695649550911834,5.602679444507996e-5
14_2_kaiser-bunbury_2010_mauritius_restored,observed,13,5,1169820,0.2527478676788796,0.2669741830474064,0.6344287500101687,0.003043794135626421
14_2_kaiser-bunbury_2010_mauritius_restored,observed,14,5,298860,0.06457081237669894,0.06820528315941587,0.1620808126276171,7.776139195545573e-4
14_2_kaiser-bunbury_2010_mauritius_restored,observed,15,5,331713,0.07166893490568137,0.0757029347944165,0.17989798768368048,8.630952489366287e-4
14_2_kaiser-bunbury_2010_mauritius_restored,observed,16,5,43502,0.00939891414043752,0.009927946958445122,0.023592449678533755,1.1318932185124256e-4
14_2_kaiser-bunbury_2010_mauritius_restored,observed,17,5,412821,0.08919289077213824,0.09421325436375969,1,0.003783512870735957
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,1,2,716,2.514665663610084e-4,1,1,0.08595438175270108
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,2,3,4125,0.0014487424388815076,0.43586221470836856,1,0.014353567513962107
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,3,3,5339,0.0018751117287729379,0.5641377852916315,1,0.010863328382200338
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,4,4,35293,0.012395264701926072,0.22531857299726754,1,0.001841310187699591
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,5,4,91530,0.032146277680199856,0.584348425649276,0.9373655858918952,0.005398179905713206
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,6,4,6116,0.002148002122714982,0.03904594090758191,0.06263441410810479,3.6070434068985e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,7,4,23697,0.008322630199800021,0.1512870604458745,1,0.0036378234158113373
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,8,5,203989,0.0716430354824242,0.07610163996685669,1,3.6698400081158213e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,9,5,715906,0.25143355259391625,0.2670811693871361,0.5515650015331822,0.0010826181085589197
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,10,5,406578,0.14279437656134925,0.1516809856141491,0.31324530761490776,6.148414810626932e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,11,5,165817,0.0582366363607309,0.06186091227656529,0.12775260140189867,2.5075427068206493e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,12,5,9653,0.0033902329121268345,0.00360121933339576,0.007437089450011325,1.4597604436782554e-5
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,13,5,630543,0.2214531887611303,0.23523501938644595,0.5981479074788528,0.0016406311104787835
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,14,5,276914,0.09725504575040819,0.10330757800558929,0.2626871278431432,7.205118815483192e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,15,5,136655,0.04799464193584301,0.050981521600041185,0.12963414437480494,3.5556725616251095e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,16,5,10047,0.003528609765683032,0.003748207877615995,0.009530820303199043,2.6141628353625902e-5
14_2_kaiser-bunbury_2010_mauritius_restored,random 1,17,5,124379,0.04368318443773164,0.04640174655220462,1,0.001139936067567463
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,1,2,716,2.4081489608299101e-4,1,1,0.08595438175270108
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,2,3,4211,0.0014163010159294344,0.43691637269142974,1,0.01465281764879865
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,3,3,5427,0.0018252827388860226,0.5630836273085702,1,0.011042383054916881
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,4,4,37611,0.012649845051085719,0.23165045793016795,1,0.001962245132733667
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,5,4,93103,0.031313672164825015,0.5734320434094394,0.9335973928302833,0.00549095098614243
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,6,4,6622,0.0022272014551139195,0.04078565665399942,0.06640260716971672,3.9054678614260736e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,7,4,25025,0.008416749685023534,0.15413184200639315,1,0.0038416901287369166
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,8,5,228510,0.07685560321777134,0.08159547341692962,1,4.1109821620506317e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,9,5,748241,0.2516586294134543,0.2671790233467106,0.5561190930448787,0.001131516227222896
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,10,5,405618,0.13642298396562938,0.1448365180360954,0.30146959907660453,6.133897354645049e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,11,5,180327,0.06065003877927028,0.06439047277954868,0.13402538445701834,2.726968005046812e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,12,5,11283,0.0037948526152295913,0.004028890317987033,0.008385923421498378,1.7062547483706367e-5
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,13,5,652723,0.2195327114748298,0.23307182265598247,0.5980728932348767,0.0016983420009817616
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,14,5,279605,0.09404057125598422,0.0998402798334454,0.25619469715781074,7.275136852608311e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,15,5,147974,0.04976863607958731,0.05283798776157168,0.13558467880484928,3.850185442420065e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,16,5,11075,0.003724895215250175,0.00395461847662026,0.01014773080246331,2.8816416245287834e-5
14_2_kaiser-bunbury_2010_mauritius_restored,random 2,17,5,135167,0.04546121097604699,0.04826491337510886,1,0.001238808307229446
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,1,2,716,2.3898714843271493e-4,1,1,0.08595438175270108
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,2,3,4194,0.0013998772353726347,0.43174799258801727,1,0.014593663552377473
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,3,3,5520,0.0018424707532801487,0.5682520074119827,1,0.01123161128858323
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,4,4,37888,0.012646292010919977,0.2313672087300085,1,0.001976696806493132
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,5,4,94964,0.03169717257508986,0.5799080344657023,0.9307367368740873,0.005600707490070457
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,6,4,7067,0.0023588298575055815,0.043155407097101195,0.06926326312591272,4.1679162453485446e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,7,4,23838,0.007956669894328295,0.1455693497071881,1,0.0036594689026505744
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,8,5,224269,0.07485671618974378,0.07947756565867765,1,4.0346849525225726e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,9,5,765747,0.25559174853478517,0.27136923725720197,0.5514140233614676,0.0011579894130998583
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,10,5,416754,0.13910453918704985,0.1476913590309697,0.3001043424159482,6.302299844034887e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,11,5,193117,0.06445877254731928,0.06843776468128386,0.1390634530066674,2.920382861305435e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,12,5,13079,0.00436552083009983,0.004635001187189691,0.00941818121591679,1.97785215403169e-5
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,13,5,645075,0.2153137357196,0.22860489263906952,0.5903490524855382,0.0016784424116865959
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,14,5,282231,0.09420332666105247,0.10001842801909426,0.25828749127162876,7.343463632798041e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,15,5,152936,0.05104712085573421,0.0541982216961574,0.13996143501287178,3.979293394933941e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,16,5,12459,0.004158576651289379,0.004415282497988865,0.011402021229961352,3.241749255079378e-5
14_2_kaiser-bunbury_2010_mauritius_restored,random 3,17,5,116123,0.03875964334839687,0.041152247332367047,1,0.0010642696594612957
14_2_kaiser-bunbury_2010_mauritius_restored,random 4,1,2,716,2.4600372784978653e-4,1,1,0.08595438175270108
14_2_kaiser-bunbury_2010_mauritius_restored,random 4,2,3,4217,0.0014488794976851255,0.438722430295464,1,0.014673695565182594
14_2_kaiser-bunbury_2010_mauritius_restored,random 4,3,3,5395,0.0018536174745106123,0.561277569704536,1,0.010977272264838139
14_2_kaiser-bunbury_2010_mauritius_restored,random 4,4,4,34739,0.011935647348845998,0.21723279721853975,1,0.0018124068401806615
14_2_kaiser-bunbury_2010_mauritius_restored,random 4,5,4,93679,0.03218628941513988,0.5858012956802321,0.9345843808611677,0.005524921833140036
14_2_kaiser-bunbury_2010_mauritius_restored,random 4,6,4,6557,0.0022528581613282827,0.041002776457640264,0.06541561913883236,3.867132704223915e-4
14_2_kaiser-bunbury_2010_mauritius_restored,random 4,7,4,24941,0.008569244380309394,0.15596313064358788,1,0.0038287949450880095
14_2_kaiser-bunbury_2010_mauritius_restored,random 4,8,5,187327,0.06436192783088962,0.06836050755378736,1,3.370084265329564e-4
