Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
2_1_dicks_2002_england_shelfanger,1,2,1,1,0
2_1_dicks_2002_england_shelfanger,2,3,0.1268267223382046,0.12115205450779909,0.692
2_1_dicks_2002_england_shelfanger,3,3,0.8731732776617954,0.8788479454922009,0.308
2_1_dicks_2002_england_shelfanger,4,4,0.762402088772846,0.6975776953778414,0.983
2_1_dicks_2002_england_shelfanger,5,4,0.2011200665985545,0.2709448908420032,0.005
2_1_dicks_2002_england_shelfanger,6,4,0.02032012714269497,0.020553401293151922,0.486
2_1_dicks_2002_england_shelfanger,7,4,0.01615771748590457,0.010924012487003455,0.938
2_1_dicks_2002_england_shelfanger,8,5,0.6451200189266003,0.5117868331093177,0.995
2_1_dicks_2002_england_shelfanger,9,5,0.2231004137080883,0.2731052860206269,0.001
2_1_dicks_2002_england_shelfanger,10,5,0.030077107218567992,0.09548051111797339,0
2_1_dicks_2002_england_shelfanger,11,5,0.04977571356084684,0.060378501843514135,0.088
2_1_dicks_2002_england_shelfanger,12,5,0.0048312637552491745,0.004579507417632483,0.621
2_1_dicks_2002_england_shelfanger,13,5,0.030992307955709265,0.029089915332813028,0.645
2_1_dicks_2002_england_shelfanger,14,5,0.005705996432584882,0.01688357085466503,0
2_1_dicks_2002_england_shelfanger,15,5,0.00766091501396148,0.0073873202540118525,0.612
2_1_dicks_2002_england_shelfanger,16,5,8.436034005621947e-4,4.0707926701724585e-4,0.974
2_1_dicks_2002_england_shelfanger,17,5,0.0018926600278295735,9.01474782428207e-4,0.952
