Network_id,motif,nodes,observed_freq_sizeclass,expected_freq_sizeclass,percentil_sizeclass
16_1_burkle_usa_2013,1,2,1,1,0
16_1_burkle_usa_2013,2,3,0.3058181818181818,0.2940029964014813,0.804
16_1_burkle_usa_2013,3,3,0.6941818181818182,0.7059970035985187,0.196
16_1_burkle_usa_2013,4,4,0.3960535588442565,0.3635702575925297,0.906
16_1_burkle_usa_2013,5,4,0.4525914536485361,0.5172949202880932,0
16_1_burkle_usa_2013,6,4,0.07860849509898135,0.057577349002896766,1
16_1_burkle_usa_2013,7,4,0.07274649240822602,0.06155747311648035,0.927
16_1_burkle_usa_2013,8,5,0.20943578701507246,0.1561983708468046,0.979
16_1_burkle_usa_2013,9,5,0.2816989647579772,0.2897323776263891,0.192
16_1_burkle_usa_2013,10,5,0.11376105494933275,0.18253568133553166,0
16_1_burkle_usa_2013,11,5,0.1307738160407771,0.110289613423266,0.998
16_1_burkle_usa_2013,12,5,0.01964040241840322,0.010168542651522465,1
16_1_burkle_usa_2013,13,5,0.11704864785956717,0.11784423691691388,0.507
16_1_burkle_usa_2013,14,5,0.04848059073269832,0.0739240268496302,0
16_1_burkle_usa_2013,15,5,0.05463608384122234,0.04480805533746139,0.99
16_1_burkle_usa_2013,16,5,0.009817159957665779,0.0041815529663687566,1
16_1_burkle_usa_2013,17,5,0.014707492427283676,0.010317542046111947,0.952
