Network_id,Type_network,motif,nodes,frequency,normalise_sum,normalise_sizeclass,normalise_levelsize,normalise_nodesets
2_1_dicks_2002_england_shelfanger,observed,1,2,145,4.1460673836027324e-4,1,1,0.14215686274509803
2_1_dicks_2002_england_shelfanger,observed,2,3,243,6.948237063554924e-4,0.1268267223382046,1,0.02977941176470588
2_1_dicks_2002_england_shelfanger,observed,3,3,1673,0.00478370395363267,0.8731732776617954,1,0.05559986706547026
2_1_dicks_2002_england_shelfanger,observed,4,4,20148,0.05761032113436403,0.762402088772846,1,0.03463402894763984
2_1_dicks_2002_england_shelfanger,observed,5,4,5315,0.015197481478516222,0.2011200665985545,0.9082365003417635,0.022079594549684282
2_1_dicks_2002_england_shelfanger,observed,6,4,537,0.0015354746103411498,0.02032012714269497,0.0917634996582365,0.0022308075772681955
2_1_dicks_2002_england_shelfanger,observed,7,4,427,0.0012209453605505978,0.01615771748590457,1,0.010465686274509804
2_1_dicks_2002_england_shelfanger,observed,8,5,207239,0.5925702472485839,0.6451200189266003,1,0.024999291297311935
2_1_dicks_2002_england_shelfanger,observed,9,5,71669,0.2049272436658098,0.2231004137080883,0.7248591627643542,0.01539970605425104
2_1_dicks_2002_england_shelfanger,observed,10,5,9662,0.027627105558875587,0.030077107218567992,0.09772131926815207,0.002076099288341871
2_1_dicks_2002_england_shelfanger,observed,11,5,15990,0.04572111549228117,0.04977571356084684,0.1617226138581817,0.003435813249905456
2_1_dicks_2002_england_shelfanger,observed,12,5,1552,0.004437721778863063,0.0048312637552491745,0.015696904109311946,3.334823116856328e-4
2_1_dicks_2002_england_shelfanger,observed,13,5,9956,0.028467756462861243,0.030992307955709265,0.6856277115901108,0.008271851113326687
2_1_dicks_2002_england_shelfanger,observed,14,5,1833,0.00524120104423711,0.005705996432584882,0.12623097582811102,0.0015229312063808574
2_1_dicks_2002_england_shelfanger,observed,15,5,2461,0.007036877124859534,0.00766091501396148,0.16947868604090627,0.0020446992356264538
2_1_dicks_2002_england_shelfanger,observed,16,5,271,7.748856972112693e-4,8.436034005621947e-4,0.018662626540871842,2.2515785975407113e-4
2_1_dicks_2002_england_shelfanger,observed,17,5,608,0.00173848894429687,0.0018926600278295735,1,0.004257703081232493
2_1_dicks_2002_england_shelfanger,random 1,1,2,145,7.979967529787292e-4,1,1,0.14215686274509803
2_1_dicks_2002_england_shelfanger,random 1,2,3,160,8.805481412179081e-4,0.11299435028248588,1,0.0196078431372549
2_1_dicks_2002_england_shelfanger,random 1,3,3,1256,0.006912302908560579,0.8870056497175142,1,0.04174144233964772
2_1_dicks_2002_england_shelfanger,random 1,4,4,11636,0.06403786357007236,0.7367821186601659,1,0.020002062777185685
2_1_dicks_2002_england_shelfanger,random 1,5,4,3740,0.020582812800968603,0.23681377825618946,0.9250556517437546,0.015536723163841809
2_1_dicks_2002_england_shelfanger,random 1,6,4,303,0.0016675380424314135,0.01918571519027417,0.07494434825624537,0.0012587238285144567
2_1_dicks_2002_england_shelfanger,random 1,7,4,114,6.273905506177595e-4,0.007218387893370481,1,0.0027941176470588237
2_1_dicks_2002_england_shelfanger,random 1,8,5,96475,0.5309430120249855,0.5870058594106516,1,0.011637802864847684
2_1_dicks_2002_england_shelfanger,random 1,9,5,41705,0.22952037643433038,0.2537556814378982,0.6771061646615687,0.008961262763433836
2_1_dicks_2002_england_shelfanger,random 1,10,5,10500,0.05778597176742522,0.06388765507967703,0.17047391749062393,0.002256162546842232
2_1_dicks_2002_england_shelfanger,random 1,11,5,8669,0.047709198976362784,0.05274686494149716,0.14074651340249703,0.0018627307731976484
2_1_dicks_2002_england_shelfanger,random 1,12,5,719,0.003956963209597974,0.004374783238313123,0.011673404445310344,1.544934163028157e-4
2_1_dicks_2002_england_shelfanger,random 1,13,5,2943,0.0161965823725269,0.01790679703804662,0.4721642868602599,0.002445164506480558
2_1_dicks_2002_england_shelfanger,random 1,14,5,2408,0.013252249525329518,0.014651568898272599,0.38633081982993744,0.0020006646726487207
2_1_dicks_2002_england_shelfanger,random 1,15,5,832,0.004578850334333123,0.005062336097742028,0.1334830739611744,6.912595546693254e-4
2_1_dicks_2002_england_shelfanger,random 1,16,5,50,2.751712941305963e-4,3.04226928950843e-4,0.008021819348628268,4.154204054503157e-5
2_1_dicks_2002_england_shelfanger,random 1,17,5,50,2.751712941305963e-4,3.04226928950843e-4,1,3.5014005602240897e-4
2_1_dicks_2002_england_shelfanger,random 2,1,2,145,9.290941012135892e-4,1,1,0.14215686274509803
2_1_dicks_2002_england_shelfanger,random 2,2,3,167,0.0010700601027770302,0.12407132243684993,1,0.020465686274509804
2_1_dicks_2002_england_shelfanger,random 2,3,3,1179,0.0075544961746953215,0.8759286775631501,1,0.039182452642073776
2_1_dicks_2002_england_shelfanger,random 2,4,4,9944,0.06371663270667538,0.7044987601842012,1,0.017093546945370783
2_1_dicks_2002_england_shelfanger,random 2,5,4,3802,0.02436148808837287,0.26935883811548,0.9436584760486473,0.015794283815221005
2_1_dicks_2002_england_shelfanger,random 2,6,4,227,0.0014545128343136878,0.01608218207580588,0.056341523951352696,9.430043203722167e-4
2_1_dicks_2002_england_shelfanger,random 2,7,4,142,9.098714646367563e-4,0.01006021962451293,1,0.003480392156862745
2_1_dicks_2002_england_shelfanger,random 2,8,5,74364,0.4764907154665334,0.5294318667236224,1,0.008970547522586506
2_1_dicks_2002_england_shelfanger,random 2,9,5,39759,0.25475760255276614,0.2830627936779154,0.6749910870414071,0.008543120638085743
2_1_dicks_2002_england_shelfanger,random 2,10,5,11923,0.07639716530185947,0.0848853766196782,0.20241753391168532,0.0025619262900952317
2_1_dicks_2002_england_shelfanger,random 2,11,5,6858,0.04394294721463996,0.04882528833831696,0.11642870481978847,0.0014735964520232406
2_1_dicks_2002_england_shelfanger,random 2,12,5,363,0.0023259390257967783,0.0025843656557026913,0.006162674227119162,7.799876233368859e-5
2_1_dicks_2002_england_shelfanger,random 2,13,5,3747,0.024009073084464264,0.026676633917129433,0.5273008725021109,0.003113160518444666
2_1_dicks_2002_england_shelfanger,random 2,14,5,2526,0.016185459997693285,0.017983767620674926,0.355474247115114,0.002098703888334995
2_1_dicks_2002_england_shelfanger,random 2,15,5,798,0.005113221329437546,0.005681332763776164,0.11229946524064172,6.630109670987039e-4
2_1_dicks_2002_england_shelfanger,random 2,16,5,35,2.2426409339638357e-4,2.4918126156913003e-4,0.004925415142133408,2.90794283815221e-5
2_1_dicks_2002_england_shelfanger,random 2,17,5,87,5.574564607281534e-4,6.193934216146945e-4,1,6.092436974789916e-4
2_1_dicks_2002_england_shelfanger,random 3,1,2,145,0.0012234222072224096,1,1,0.14215686274509803
2_1_dicks_2002_england_shelfanger,random 3,2,3,181,0.00152716841039487,0.13923076923076924,1,0.02218137254901961
2_1_dicks_2002_england_shelfanger,random 3,3,3,1119,0.009441444481943976,0.8607692307692307,1,0.037188434695912265
2_1_dicks_2002_england_shelfanger,random 3,4,4,7761,0.06548261896726291,0.6415640241382161,1,0.013341011448413381
2_1_dicks_2002_england_shelfanger,random 3,5,4,3805,0.03210428619642255,0.3145407952384889,0.9164258188824663,0.015806746427384513
2_1_dicks_2002_england_shelfanger,random 3,6,4,347,0.002927775902801215,0.028684797883772838,0.08357418111753372,0.0014415088069125955
2_1_dicks_2002_england_shelfanger,random 3,7,4,184,0.0015524805939925751,0.015210382739522195,1,0.0045098039215686276
2_1_dicks_2002_england_shelfanger,random 3,8,5,44354,0.3742321970975363,0.42250757301529845,1,0.005350433876832901
2_1_dicks_2002_england_shelfanger,random 3,9,5,29972,0.25288558893013835,0.28550743965402275,0.5703628993891415,0.006440162271805274
2_1_dicks_2002_england_shelfanger,random 3,10,5,13348,0.11262234222072225,0.12715045057059574,0.2540105425412472,0.0028681197785952487
2_1_dicks_2002_england_shelfanger,random 3,11,5,8359,0.07052818089773878,0.07962620739583531,0.15907058174275437,0.0017961202599099254
2_1_dicks_2002_england_shelfanger,random 3,12,5,870,0.007340533243334458,0.00828745070395702,0.016555976326856837,1.8693918245264209e-4
2_1_dicks_2002_england_shelfanger,random 3,13,5,4345,0.03666047924400945,0.04138962449275086,0.5479192938209332,0.003610003323363244
2_1_dicks_2002_england_shelfanger,random 3,14,5,2249,0.018975700303746203,0.02142353635999924,0.2836065573770492,0.00186856098371552
2_1_dicks_2002_england_shelfanger,random 3,15,5,1248,0.010529868376645293,0.011888205147745242,0.15737704918032788,0.0010368893320039881
2_1_dicks_2002_england_shelfanger,random 3,16,5,88,7.424907188660142e-4,8.382708758025491e-4,0.011097099621689786,7.311399135925557e-5
