Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,13,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,14,Cistus crispus,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,14,Lavandula stoechas,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,15,Genista hirsuta,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,15,Lavandula stoechas,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,16,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,16,Lavandula stoechas,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,17,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,17,Genista hirsuta,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,18,Cistus salviifolius,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,18,Lavandula stoechas,Empis sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,19,Cistus salviifolius,Panurgus dargius
12_16_bartomeus_spain_2008_Villamanriquesur_unp,2,3,19,Convolvulus arvensis,Panurgus dargius
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,1,Andryala integrifolia,Exosoma lusitanicum
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,1,Andryala integrifolia,Panurgus calcaratus
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,2,Andryala integrifolia,Exosoma lusitanicum
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,2,Andryala integrifolia,Panurgus banksianus
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,3,Andryala integrifolia,Panurgus banksianus
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,3,Andryala integrifolia,Panurgus calcaratus
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,4,Armeria velutina,Dasypoda crassicornis
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,4,Armeria velutina,Machimus sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,5,Armeria velutina,Dasypoda crassicornis
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,5,Armeria velutina,Dasypoda cingulata
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,6,Armeria velutina,Dasypoda cingulata
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,6,Armeria velutina,Machimus sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,7,Cistus crispus,Pangonius micans
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,7,Cistus crispus,Andrena flavipes
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,8,Cistus crispus,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,8,Cistus crispus,Andrena flavipes
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,9,Cistus crispus,Andrena nigroaenaea
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,9,Cistus crispus,Andrena flavipes
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,10,Cistus crispus,Andrena nigroaenaea
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,10,Cistus crispus,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,11,Cistus crispus,Pangonius micans
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,11,Cistus crispus,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,12,Cistus crispus,Pangonius micans
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,12,Cistus crispus,Andrena nigroaenaea
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,13,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,13,Cistus salviifolius,Eucera sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,14,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,14,Cistus salviifolius,Calliphora sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,15,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,15,Cistus salviifolius,Eucera collaris
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,16,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,16,Cistus salviifolius,Merodon sp.
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,17,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,17,Cistus salviifolius,Panurgus dargius
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,18,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,18,Cistus salviifolius,Sphaerophoria scripta
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,19,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,19,Cistus salviifolius,Eucera bolivari
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,20,Cistus salviifolius,Apis mellifera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3,20,Cistus salviifolius,Lasioglossum malachurum
