Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,1,Plant,Asphodelus fistulosus,1,1,NA,NA_Non-bee-Hymenoptera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,1,Pollinator,Megascolia maculata,1,2,Non-bee-Hymenoptera,NA_Non-bee-Hymenoptera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,2,Plant,Chamaemelum fuscatum,1,1,1,1_NA
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,2,Pollinator,Lomatia sp.1,1,2,NA,1_NA
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,3,Plant,Cistus crispus,1,1,NA,NA_Non-bee-Hymenoptera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,3,Pollinator,Ancistrocerus reconditus,1,2,Non-bee-Hymenoptera,NA_Non-bee-Hymenoptera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,4,Plant,Cistus crispus,1,1,NA,NA_Non-syrphids-diptera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,4,Pollinator,Usia sp.,1,2,Non-syrphids-diptera,NA_Non-syrphids-diptera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,5,Plant,Cistus crispus,1,1,NA,NA_Non-bee-Hymenoptera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,5,Pollinator,Ancistrocerus gazella,1,2,Non-bee-Hymenoptera,NA_Non-bee-Hymenoptera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,6,Plant,Cistus crispus,1,1,NA,NA_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,6,Pollinator,Apis mellifera,1,2,Bee,NA_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,7,Plant,Cistus crispus,1,1,NA,NA_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,7,Pollinator,Flavipanurgus venustus,1,2,Bee,NA_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,8,Plant,Cistus crispus,1,1,NA,NA_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,8,Pollinator,Andrena hispania,1,2,Bee,NA_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,9,Plant,Cistus crispus,1,1,NA,NA_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,9,Pollinator,Nomada melathoracica,1,2,Bee,NA_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,10,Plant,Cistus crispus,1,1,NA,NA_Non-syrphids-diptera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,10,Pollinator,Bombylius sp.,1,2,Non-syrphids-diptera,NA_Non-syrphids-diptera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,11,Plant,Cistus crispus,1,1,NA,NA_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,11,Pollinator,Panurgus cephalotes,1,2,Bee,NA_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,12,Plant,Ulex parviflorus,1,1,3,3_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,12,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,13,Plant,Rosmarinus officinalis,1,1,2,2_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,13,Pollinator,Apis mellifera,1,2,Bee,2_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,14,Plant,Lavandula stoechas,1,1,2,2_Bee
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,14,Pollinator,Apis mellifera,1,2,Bee,2_Bee
