Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,1,Cistus salviifolius,Andrena hispania
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,2,Cistus ladanifer,Andrena hispania
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,3,Cistus ladanifer,Bombus terrestris
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,4,Cistus ladanifer,Apis mellifera
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,5,Cistus ladanifer,Lasioglossum imminutus
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,6,Rosmarinus officinalis,Bombus terrestris
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,7,Rosmarinus officinalis,Apis mellifera
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,8,Cistus salviifolius,Apis mellifera
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,9,Erica umbellata,Apis mellifera
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,10,Erica scoparia,Apis mellifera
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,11,Cistus salviifolius,Panurgus sp.
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,12,Cistus salviifolius,Lasioglossum bimaculatus
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,13,Cistus salviifolius,Musca sp.
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,14,Cistus salviifolius,Colletes nigricans
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,15,Cistus salviifolius,Merodon sp.
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,16,Cistus salviifolius,Andrena sp.
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,17,Cistus salviifolius,Psilothrix viridicoerulea
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,18,Cistus salviifolius,Heliotaurus ruficollis
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,19,Erica umbellata,Xylocopa violacea
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,20,Rosmarinus officinalis,Bombylius sp.1
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,21,Rosmarinus officinalis,Bombylius sp.
