Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
8_2_olesen_2002_mauritius,1,2,1,Plant,Polyscias mauritiana,1,1,3,3_Non-syrphids-diptera
8_2_olesen_2002_mauritius,1,2,1,Pollinator,Musca domestica,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
8_2_olesen_2002_mauritius,1,2,2,Plant,Argusia argentea,1,1,3,3_Non-syrphids-diptera
8_2_olesen_2002_mauritius,1,2,2,Pollinator,Musca domestica,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
8_2_olesen_2002_mauritius,1,2,3,Plant,Argusia argentea,1,1,3,3_NA
8_2_olesen_2002_mauritius,1,2,3,Pollinator,Phelsuma ornata,1,2,NA,3_NA
8_2_olesen_2002_mauritius,1,2,4,Plant,Argusia argentea,1,1,3,3_Bee
8_2_olesen_2002_mauritius,1,2,4,Pollinator,Apis mellifera,1,2,Bee,3_Bee
8_2_olesen_2002_mauritius,1,2,5,Plant,Argusia argentea,1,1,3,3_Syrphids
8_2_olesen_2002_mauritius,1,2,5,Pollinator,Syrphid sp.1,1,2,Syrphids,3_Syrphids
8_2_olesen_2002_mauritius,1,2,6,Plant,Polyscias mauritiana,1,1,3,3_NA
8_2_olesen_2002_mauritius,1,2,6,Pollinator,Phelsuma ornata,1,2,NA,3_NA
8_2_olesen_2002_mauritius,1,2,7,Plant,Thespesia populnea,1,1,NA,NA_NA
8_2_olesen_2002_mauritius,1,2,7,Pollinator,Phelsuma ornata,1,2,NA,NA_NA
8_2_olesen_2002_mauritius,1,2,8,Plant,Scaevola taccada,1,1,2,2_NA
8_2_olesen_2002_mauritius,1,2,8,Pollinator,Phelsuma ornata,1,2,NA,2_NA
8_2_olesen_2002_mauritius,1,2,9,Plant,Hibiscus tiliaceus,1,1,3,3_NA
8_2_olesen_2002_mauritius,1,2,9,Pollinator,Phelsuma ornata,1,2,NA,3_NA
8_2_olesen_2002_mauritius,1,2,10,Plant,Dracaena concinna,1,1,3,3_NA
8_2_olesen_2002_mauritius,1,2,10,Pollinator,Phelsuma ornata,1,2,NA,3_NA
8_2_olesen_2002_mauritius,1,2,11,Plant,Pemphis acidula,1,1,3,3_NA
8_2_olesen_2002_mauritius,1,2,11,Pollinator,Phelsuma ornata,1,2,NA,3_NA
8_2_olesen_2002_mauritius,1,2,12,Plant,Leucaena leucocephala,1,1,3,3_NA
8_2_olesen_2002_mauritius,1,2,12,Pollinator,Phelsuma ornata,1,2,NA,3_NA
8_2_olesen_2002_mauritius,1,2,13,Plant,Passiflora suberosa,1,1,3,3_NA
8_2_olesen_2002_mauritius,1,2,13,Pollinator,Phelsuma ornata,1,2,NA,3_NA
8_2_olesen_2002_mauritius,1,2,14,Plant,Morinda citrifolia,1,1,3,3_NA
8_2_olesen_2002_mauritius,1,2,14,Pollinator,Phelsuma ornata,1,2,NA,3_NA
8_2_olesen_2002_mauritius,1,2,15,Plant,Morinda citrifolia,1,1,3,3_Bee
8_2_olesen_2002_mauritius,1,2,15,Pollinator,Apis mellifera,1,2,Bee,3_Bee
