Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_3_bartomeus_spain_2008_Bonares_unp,1,2,1,Plant,Andryala integrifolia,1,1,3,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,1,Pollinator,Andrena vulpecula,1,2,Bee,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,2,Plant,Cistus crispus,1,1,NA,NA_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,2,Pollinator,Anthidium septemspinosum,1,2,Bee,NA_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,3,Plant,Cistus crispus,1,1,NA,NA_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,3,Pollinator,Megachile sp.,1,2,Bee,NA_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,4,Plant,Cistus crispus,1,1,NA,NA_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,4,Pollinator,Apis mellifera,1,2,Bee,NA_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,5,Plant,Lavandula stoechas,1,1,2,2_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,5,Pollinator,Apis mellifera,1,2,Bee,2_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,6,Plant,Cistus ladanifer,1,1,3,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,6,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,7,Plant,Lavandula pedunculata,1,1,2,2_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,7,Pollinator,Apis mellifera,1,2,Bee,2_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,8,Plant,Halimium commutatum,1,1,3,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,8,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,9,Plant,Cistus salviifolius,1,1,3,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,9,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,10,Plant,Cistus ladanifer,1,1,3,3_Coleoptera
12_3_bartomeus_spain_2008_Bonares_unp,1,2,10,Pollinator,Anthaxia sp.1,1,2,Coleoptera,3_Coleoptera
12_3_bartomeus_spain_2008_Bonares_unp,1,2,11,Plant,Cistus ladanifer,1,1,3,3_Non-syrphids-diptera
12_3_bartomeus_spain_2008_Bonares_unp,1,2,11,Pollinator,Empis sp.1,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
12_3_bartomeus_spain_2008_Bonares_unp,1,2,12,Plant,Cistus ladanifer,1,1,3,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,12,Pollinator,Ceratina cucurbitina,1,2,Bee,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,13,Plant,Cistus ladanifer,1,1,3,3_Non-syrphids-diptera
12_3_bartomeus_spain_2008_Bonares_unp,1,2,13,Pollinator,Empis sp.,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
12_3_bartomeus_spain_2008_Bonares_unp,1,2,14,Plant,Cistus salviifolius,1,1,3,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,14,Pollinator,Lasioglossum sp.,1,2,Bee,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,15,Plant,Cistus salviifolius,1,1,3,3_Syrphids
12_3_bartomeus_spain_2008_Bonares_unp,1,2,15,Pollinator,Platynochaetus setosus,1,2,Syrphids,3_Syrphids
12_3_bartomeus_spain_2008_Bonares_unp,1,2,16,Plant,Cistus salviifolius,1,1,3,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,16,Pollinator,Eucera elongatula,1,2,Bee,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,17,Plant,Cistus salviifolius,1,1,3,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,17,Pollinator,Andrena rhyssonota,1,2,Bee,3_Bee
12_3_bartomeus_spain_2008_Bonares_unp,1,2,18,Plant,Cistus salviifolius,1,1,3,3_Syrphids
12_3_bartomeus_spain_2008_Bonares_unp,1,2,18,Pollinator,Eristalis sp.,1,2,Syrphids,3_Syrphids
