Network_id,Motif_pattern_id,Motif_functional_ID,Counts
12_11_bartomeus_spain_2008_Niebla_unp,9,9_5_5_Bee_Bee_Bee,22
12_11_bartomeus_spain_2008_Niebla_unp,4,4_5_Bee_Bee_Bee,21
12_11_bartomeus_spain_2008_Niebla_unp,3,3_5_Bee_Bee,19
12_11_bartomeus_spain_2008_Niebla_unp,10,10_5_5_Bee_Bee_Bee,17
12_11_bartomeus_spain_2008_Niebla_unp,5,5_5_5_Bee_Bee,16
12_11_bartomeus_spain_2008_Niebla_unp,13,13_1_5_5_Bee_Bee,16
12_11_bartomeus_spain_2008_Niebla_unp,13,13_3_5_5_Bee_Bee,16
12_11_bartomeus_spain_2008_Niebla_unp,8,8_5_Bee_Bee_Bee_Bee,15
12_11_bartomeus_spain_2008_Niebla_unp,1,1_5_Bee,14
12_11_bartomeus_spain_2008_Niebla_unp,3,3_3_Bee_Bee,13
12_11_bartomeus_spain_2008_Niebla_unp,1,1_3_Bee,12
12_11_bartomeus_spain_2008_Niebla_unp,4,4_3_Bee_Bee_Syrphids,12
12_11_bartomeus_spain_2008_Niebla_unp,9,9_1_5_Bee_Bee_Bee,11
12_11_bartomeus_spain_2008_Niebla_unp,9,9_3_5_Bee_Bee_Bee,11
12_11_bartomeus_spain_2008_Niebla_unp,4,4_3_Bee_Bee_Bee,10
12_11_bartomeus_spain_2008_Niebla_unp,8,8_3_Bee_Bee_Bee_Syrphids,10
12_11_bartomeus_spain_2008_Niebla_unp,9,9_2_5_Bee_Bee_Bee,10
12_11_bartomeus_spain_2008_Niebla_unp,3,3_3_Bee_Syrphids,9
12_11_bartomeus_spain_2008_Niebla_unp,5,5_1_5_Bee_Bee,8
12_11_bartomeus_spain_2008_Niebla_unp,5,5_3_5_Bee_Bee,8
12_11_bartomeus_spain_2008_Niebla_unp,10,10_1_5_Bee_Bee_Bee,8
12_11_bartomeus_spain_2008_Niebla_unp,10,10_1_5_Bee_Syrphids_Bee,8
12_11_bartomeus_spain_2008_Niebla_unp,10,10_3_5_Bee_Bee_Bee,8
12_11_bartomeus_spain_2008_Niebla_unp,10,10_3_5_Bee_Coleoptera_Bee,8
12_11_bartomeus_spain_2008_Niebla_unp,10,10_3_5_Bee_Non-bee-Hymenoptera_Bee,8
12_11_bartomeus_spain_2008_Niebla_unp,10,10_3_5_Bee_Syrphids_Bee,8
12_11_bartomeus_spain_2008_Niebla_unp,13,13_1_3_5_Bee_Bee,8
12_11_bartomeus_spain_2008_Niebla_unp,13,13_5_5_5_Bee_Bee,8
12_11_bartomeus_spain_2008_Niebla_unp,5,5_2_5_Bee_Bee,5
12_11_bartomeus_spain_2008_Niebla_unp,8,8_3_Bee_Bee_Bee_Bee,5
12_11_bartomeus_spain_2008_Niebla_unp,10,10_2_5_Bee_Bee_Bee,5
12_11_bartomeus_spain_2008_Niebla_unp,10,10_2_5_Bee_Non-bee-Hymenoptera_Bee,5
12_11_bartomeus_spain_2008_Niebla_unp,10,10_2_5_Bee_Non-syrphids-diptera_Bee,5
12_11_bartomeus_spain_2008_Niebla_unp,1,1_1_Bee,4
12_11_bartomeus_spain_2008_Niebla_unp,2,2_1_5_Bee,4
12_11_bartomeus_spain_2008_Niebla_unp,3,3_3_Bee_Coleoptera,4
12_11_bartomeus_spain_2008_Niebla_unp,4,4_3_Bee_Coleoptera_Syrphids,4
12_11_bartomeus_spain_2008_Niebla_unp,5,5_5_1_Bee_Bee,4
12_11_bartomeus_spain_2008_Niebla_unp,10,10_2_3_Bee_Bee_Non-bee-Hymenoptera,4
12_11_bartomeus_spain_2008_Niebla_unp,1,1_3_Coleoptera,3
12_11_bartomeus_spain_2008_Niebla_unp,1,1_3_Syrphids,3
12_11_bartomeus_spain_2008_Niebla_unp,2,2_3_5_Bee,3
12_11_bartomeus_spain_2008_Niebla_unp,2,2_5_5_Bee,3
12_11_bartomeus_spain_2008_Niebla_unp,5,5_5_1_Syrphids_Bee,3
12_11_bartomeus_spain_2008_Niebla_unp,5,5_5_3_Bee_Bee,3
