Network_id,Motif_pattern_id,Motif_functional_ID,Counts
11_6_kaiser-bunbury_2017_seychelles_salazie,13,13_2_4_4_Non-syrphids-diptera_Bee,753
11_6_kaiser-bunbury_2017_seychelles_salazie,9,9_2_4_Non-syrphids-diptera_Non-syrphids-diptera_Bee,720
11_6_kaiser-bunbury_2017_seychelles_salazie,13,13_2_2_4_Non-syrphids-diptera_Bee,566
11_6_kaiser-bunbury_2017_seychelles_salazie,13,13_2_4_2_Non-syrphids-diptera_Bee,477
11_6_kaiser-bunbury_2017_seychelles_salazie,10,10_2_4_Non-syrphids-diptera_Non-syrphids-diptera_Bee,395
11_6_kaiser-bunbury_2017_seychelles_salazie,8,8_4_Bee_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera,382
11_6_kaiser-bunbury_2017_seychelles_salazie,9,9_2_4_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,348
11_6_kaiser-bunbury_2017_seychelles_salazie,8,8_4_Bee_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,336
11_6_kaiser-bunbury_2017_seychelles_salazie,9,9_2_4_Coleoptera_Non-syrphids-diptera_Bee,325
11_6_kaiser-bunbury_2017_seychelles_salazie,9,9_4_4_Non-syrphids-diptera_Non-syrphids-diptera_Bee,319
11_6_kaiser-bunbury_2017_seychelles_salazie,8,8_4_Bee_Coleoptera_Non-syrphids-diptera_Non-syrphids-diptera,308
11_6_kaiser-bunbury_2017_seychelles_salazie,9,9_2_4_Bee_Non-syrphids-diptera_Bee,302
11_6_kaiser-bunbury_2017_seychelles_salazie,17,17_2_2_4_4_Bee,300
11_6_kaiser-bunbury_2017_seychelles_salazie,5,5_2_4_Non-syrphids-diptera_Bee,266
11_6_kaiser-bunbury_2017_seychelles_salazie,8,8_4_Bee_Bee_Non-syrphids-diptera_Non-syrphids-diptera,258
11_6_kaiser-bunbury_2017_seychelles_salazie,11,11_2_4_Non-syrphids-diptera_Bee_Syrphids,248
11_6_kaiser-bunbury_2017_seychelles_salazie,10,10_2_4_Bee_Non-syrphids-diptera_Bee,244
11_6_kaiser-bunbury_2017_seychelles_salazie,13,13_2_2_2_Non-syrphids-diptera_Bee,224
11_6_kaiser-bunbury_2017_seychelles_salazie,13,13_2_4_4_Non-syrphids-diptera_Syrphids,219
11_6_kaiser-bunbury_2017_seychelles_salazie,4,4_4_Bee_Non-syrphids-diptera_Non-syrphids-diptera,218
11_6_kaiser-bunbury_2017_seychelles_salazie,8,8_4_Non-syrphids-diptera_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,218
