Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,1,Plant,Armeria velutina,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,1,Pollinator,Apidae sp.,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,2,Plant,Armeria velutina,1,1,3,3_Non-bee-Hymenoptera
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,2,Pollinator,Tenthredo sp.,1,2,Non-bee-Hymenoptera,3_Non-bee-Hymenoptera
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,3,Plant,Armeria velutina,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,3,Pollinator,Halictus tridivisus,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,4,Plant,Armeria velutina,1,1,3,3_Non-bee-Hymenoptera
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,4,Pollinator,Cerceris sp.1,1,2,Non-bee-Hymenoptera,3_Non-bee-Hymenoptera
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,5,Plant,Armeria velutina,1,1,3,3_Non-syrphids-diptera
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,5,Pollinator,Usia sp.1,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,6,Plant,Armeria velutina,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,6,Pollinator,Osmia fulviventris,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,7,Plant,Armeria velutina,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,7,Pollinator,Lasioglossum malachurum,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,8,Plant,Scabiosa atropurpurea,1,1,5,5_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,8,Pollinator,Halictus tridivisus,1,2,Bee,5_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,9,Plant,Halimium commutatum,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,9,Pollinator,Lasioglossum malachurum,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,10,Plant,Cistus salviifolius,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,10,Pollinator,Lasioglossum malachurum,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,11,Plant,Chamaemelum fuscatum,1,1,1,1_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,11,Pollinator,Lasioglossum sp.1,1,2,Bee,1_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,12,Plant,Cistus libanotis,1,1,3,3_Syrphids
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,12,Pollinator,Episyrphus balteatus,1,2,Syrphids,3_Syrphids
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,13,Plant,Cistus libanotis,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,13,Pollinator,Dasypoda sp.,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,14,Plant,Cistus salviifolius,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,14,Pollinator,Lasioglossum bimaculatus,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,15,Plant,Cistus salviifolius,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,15,Pollinator,Andrena sp.,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,16,Plant,Cistus salviifolius,1,1,3,3_Coleoptera
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,16,Pollinator,Chasmatopterus illigeri,1,2,Coleoptera,3_Coleoptera
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,17,Plant,Cistus salviifolius,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,17,Pollinator,Lasioglossum leucozonium,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,18,Plant,Halimium commutatum,1,1,3,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,18,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,19,Plant,Lavandula pedunculata,1,1,2,2_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,19,Pollinator,Apis mellifera,1,2,Bee,2_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,20,Plant,Lavandula stoechas,1,1,2,2_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,20,Pollinator,Apis mellifera,1,2,Bee,2_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,21,Plant,Lavandula pedunculata,1,1,2,2_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,21,Pollinator,Anthophora atroalba,1,2,Bee,2_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,22,Plant,Lavandula pedunculata,1,1,2,2_NA
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,22,Pollinator,Pieris rapae,1,2,NA,2_NA
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,23,Plant,Lavandula stoechas,1,1,2,2_Bee
12_7_bartomeus_spain_2008_Esparragal_unp,1,2,23,Pollinator,Eucera collaris,1,2,Bee,2_Bee
