Network_id,Motif_pattern_id,Motif_functional_ID,Counts
1_2_bartomeus_spain_2008_fraop_1_2,8,8_1_Bee_Bee_Bee_Bee,280
1_2_bartomeus_spain_2008_fraop_1_2,8,8_1_Bee_Bee_Bee_Non-syrphids-diptera,240
1_2_bartomeus_spain_2008_fraop_1_2,8,8_1_Bee_Bee_Bee_Non-bee-Hymenoptera,232
1_2_bartomeus_spain_2008_fraop_1_2,4,4_1_Bee_Bee_Bee,176
1_2_bartomeus_spain_2008_fraop_1_2,9,9_3_1_Bee_Bee_Bee,134
1_2_bartomeus_spain_2008_fraop_1_2,8,8_1_Bee_Bee_Bee_Syrphids,120
1_2_bartomeus_spain_2008_fraop_1_2,9,9_5_1_Bee_Bee_Bee,113
1_2_bartomeus_spain_2008_fraop_1_2,8,8_1_Bee_Bee_Bee_Coleoptera,112
1_2_bartomeus_spain_2008_fraop_1_2,8,8_1_Bee_Bee_Coleoptera_Non-bee-Hymenoptera,112
1_2_bartomeus_spain_2008_fraop_1_2,4,4_1_Bee_Bee_Non-bee-Hymenoptera,101
1_2_bartomeus_spain_2008_fraop_1_2,9,9_4_1_Bee_Bee_Bee,93
1_2_bartomeus_spain_2008_fraop_1_2,4,4_1_Bee_Bee_Non-syrphids-diptera,90
1_2_bartomeus_spain_2008_fraop_1_2,8,8_1_Bee_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,90
1_2_bartomeus_spain_2008_fraop_1_2,8,8_1_Bee_Bee_Non-syrphids-diptera_Syrphids,90
1_2_bartomeus_spain_2008_fraop_1_2,11,11_1_1_Bee_Bee_Bee,80
1_2_bartomeus_spain_2008_fraop_1_2,10,10_1_4_Bee_Bee_Bee,78
1_2_bartomeus_spain_2008_fraop_1_2,10,10_1_4_Bee_Coleoptera_Bee,78
1_2_bartomeus_spain_2008_fraop_1_2,9,9_2_1_Bee_Bee_Bee,77
1_2_bartomeus_spain_2008_fraop_1_2,10,10_1_1_Bee_Bee_Bee,75
1_2_bartomeus_spain_2008_fraop_1_2,3,3_1_Bee_Bee,73
1_2_bartomeus_spain_2008_fraop_1_2,9,9_1_1_Bee_Bee_Bee,65
1_2_bartomeus_spain_2008_fraop_1_2,4,4_1_Bee_Bee_Coleoptera,56
1_2_bartomeus_spain_2008_fraop_1_2,10,10_1_3_Bee_Coleoptera_Bee,56
1_2_bartomeus_spain_2008_fraop_1_2,9,9_3_1_Bee_Non-bee-Hymenoptera_Bee,53
1_2_bartomeus_spain_2008_fraop_1_2,10,10_1_4_Bee_Non-syrphids-diptera_Bee,51
1_2_bartomeus_spain_2008_fraop_1_2,9,9_1_1_Bee_Non-syrphids-diptera_Bee,50
1_2_bartomeus_spain_2008_fraop_1_2,9,9_3_1_Bee_Non-syrphids-diptera_Bee,50
1_2_bartomeus_spain_2008_fraop_1_2,9,9_5_1_Bee_Non-syrphids-diptera_Bee,50
1_2_bartomeus_spain_2008_fraop_1_2,10,10_1_1_Bee_Coleoptera_Bee,50
1_2_bartomeus_spain_2008_fraop_1_2,4,4_1_Bee_Bee_Syrphids,45
1_2_bartomeus_spain_2008_fraop_1_2,8,8_1_Bee_Bee_Non-bee-Hymenoptera_Syrphids,45
1_2_bartomeus_spain_2008_fraop_1_2,8,8_1_Bee_Bee_Non-syrphids-diptera_Non-syrphids-diptera,45
1_2_bartomeus_spain_2008_fraop_1_2,9,9_4_1_Bee_Non-bee-Hymenoptera_Bee,45
1_2_bartomeus_spain_2008_fraop_1_2,5,5_1_1_Bee_Bee,40
1_2_bartomeus_spain_2008_fraop_1_2,8,8_4_Bee_Bee_Coleoptera_Non-syrphids-diptera,40
1_2_bartomeus_spain_2008_fraop_1_2,11,11_1_1_Bee_Bee_Non-bee-Hymenoptera,40
1_2_bartomeus_spain_2008_fraop_1_2,5,5_3_1_Bee_Bee,39
1_2_bartomeus_spain_2008_fraop_1_2,9,9_5_1_Bee_Non-bee-Hymenoptera_Bee,39
1_2_bartomeus_spain_2008_fraop_1_2,5,5_4_1_Bee_Bee,33
1_2_bartomeus_spain_2008_fraop_1_2,13,13_3_4_1_Bee_Bee,33
1_2_bartomeus_spain_2008_fraop_1_2,4,4_1_Bee_Coleoptera_Non-bee-Hymenoptera,32
1_2_bartomeus_spain_2008_fraop_1_2,5,5_5_1_Bee_Bee,32
1_2_bartomeus_spain_2008_fraop_1_2,9,9_2_1_Bee_Non-syrphids-diptera_Bee,32
1_2_bartomeus_spain_2008_fraop_1_2,10,10_1_5_Bee_Bee_Bee,32
1_2_bartomeus_spain_2008_fraop_1_2,13,13_3_5_1_Bee_Bee,31
1_2_bartomeus_spain_2008_fraop_1_2,9,9_1_1_Bee_Coleoptera_Bee,30
1_2_bartomeus_spain_2008_fraop_1_2,9,9_2_1_Bee_Non-bee-Hymenoptera_Bee,30
1_2_bartomeus_spain_2008_fraop_1_2,10,10_1_1_Bee_Non-syrphids-diptera_Bee,30
1_2_bartomeus_spain_2008_fraop_1_2,10,10_1_2_Bee_Bee_Bee,30
