Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,1,Plant,Teucrium fruticans,1,1,3,3_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,1,Pollinator,Xylocopa cantabrita,1,2,Bee,3_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,2,Plant,Cistus crispus,1,1,NA,NA_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,2,Pollinator,Xylocopa cantabrita,1,2,Bee,NA_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,3,Plant,Rosmarinus officinalis,1,1,2,2_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,3,Pollinator,Xylocopa cantabrita,1,2,Bee,2_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,4,Plant,Halimium halimifolium,1,1,3,3_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,4,Pollinator,Xylocopa cantabrita,1,2,Bee,3_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,5,Plant,Cistus ladanifer,1,1,3,3_Coleoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,5,Pollinator,Exosoma lusitanicum,1,2,Coleoptera,3_Coleoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,6,Plant,Cistus ladanifer,1,1,3,3_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,6,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,7,Plant,Cistus ladanifer,1,1,3,3_Coleoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,7,Pollinator,Oxythyrea funesta,1,2,Coleoptera,3_Coleoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,8,Plant,Cistus ladanifer,1,1,3,3_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,8,Pollinator,Eucera alternans,1,2,Bee,3_Bee
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,9,Plant,Cistus ladanifer,1,1,3,3_Coleoptera
12_2_bartomeus_spain_2008_ConventodelaLuz_unp,1,2,9,Pollinator,Tropinota squalida,1,2,Coleoptera,3_Coleoptera
