Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,1,Plant,Cistus salviifolius,1,1,3,3_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,1,Pollinator,Lasioglossum imminutus,1,2,Bee,3_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,2,Plant,Calendula arvensis,1,1,1,1_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,2,Pollinator,Lasioglossum imminutus,1,2,Bee,1_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,3,Plant,Calendula arvensis,1,1,1,1_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,3,Pollinator,Andrena sp.,1,2,Bee,1_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,4,Plant,Cistus crispus,1,1,NA,NA_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,4,Pollinator,Dasypoda cingulata,1,2,Bee,NA_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,5,Plant,Cistus crispus,1,1,NA,NA_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,5,Pollinator,Flavipanurgus venustus,1,2,Bee,NA_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,6,Plant,Cistus crispus,1,1,NA,NA_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,6,Pollinator,Apis mellifera,1,2,Bee,NA_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,7,Plant,Cistus crispus,1,1,NA,NA_Syrphids
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,7,Pollinator,Sphaerophoria scripta,1,2,Syrphids,NA_Syrphids
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,8,Plant,Cistus salviifolius,1,1,3,3_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,8,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,9,Plant,Ulex parviflorus,1,1,3,3_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,9,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,10,Plant,Rosmarinus officinalis,1,1,2,2_Bee
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,2,10,Pollinator,Apis mellifera,1,2,Bee,2_Bee
