Network_id,Motif_pattern_id,Motif_functional_ID,Counts
12_6_bartomeus_spain_2008_Elpozo_unp,8,8_3_Bee_Bee_Bee_Coleoptera,40
12_6_bartomeus_spain_2008_Elpozo_unp,4,4_3_Bee_Bee_Coleoptera,30
12_6_bartomeus_spain_2008_Elpozo_unp,8,8_3_Bee_Bee_Coleoptera_Non-syrphids-diptera,30
12_6_bartomeus_spain_2008_Elpozo_unp,8,8_3_Bee_Bee_Coleoptera_Syrphids,30
12_6_bartomeus_spain_2008_Elpozo_unp,4,4_3_Bee_Bee_Bee,24
12_6_bartomeus_spain_2008_Elpozo_unp,3,3_3_Bee_Bee,21
12_6_bartomeus_spain_2008_Elpozo_unp,8,8_3_Bee_Bee_Bee_Non-syrphids-diptera,20
12_6_bartomeus_spain_2008_Elpozo_unp,8,8_3_Bee_Bee_Bee_Syrphids,20
12_6_bartomeus_spain_2008_Elpozo_unp,10,10_3_5_Bee_Non-syrphids-diptera_Bee,20
12_6_bartomeus_spain_2008_Elpozo_unp,8,8_3_Bee_Bee_Bee_Bee,16
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_3_3_Bee_Coleoptera_Bee,16
12_6_bartomeus_spain_2008_Elpozo_unp,10,10_3_3_Bee_Bee_Bee,16
12_6_bartomeus_spain_2008_Elpozo_unp,4,4_3_Bee_Bee_Non-syrphids-diptera,15
12_6_bartomeus_spain_2008_Elpozo_unp,4,4_3_Bee_Bee_Syrphids,15
12_6_bartomeus_spain_2008_Elpozo_unp,8,8_3_Bee_Bee_Coleoptera_Coleoptera,15
12_6_bartomeus_spain_2008_Elpozo_unp,8,8_3_Bee_Bee_Non-syrphids-diptera_Syrphids,15
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_3_3_Bee_Bee_Bee,14
12_6_bartomeus_spain_2008_Elpozo_unp,10,10_3_5_Bee_Bee_Bee,14
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_1_3_Bee_Bee_Bee,13
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_2_3_Bee_Bee_Bee,13
12_6_bartomeus_spain_2008_Elpozo_unp,3,3_3_Bee_Coleoptera,12
12_6_bartomeus_spain_2008_Elpozo_unp,4,4_3_Bee_Coleoptera_Non-syrphids-diptera,12
12_6_bartomeus_spain_2008_Elpozo_unp,4,4_3_Bee_Coleoptera_Syrphids,12
12_6_bartomeus_spain_2008_Elpozo_unp,5,5_3_3_Bee_Bee,12
12_6_bartomeus_spain_2008_Elpozo_unp,8,8_3_Bee_Coleoptera_Non-syrphids-diptera_Syrphids,12
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_5_3_Bee_Bee_Bee,12
12_6_bartomeus_spain_2008_Elpozo_unp,1,1_3_Bee,10
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_1_3_Bee_Coleoptera_Bee,10
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_2_3_Bee_Coleoptera_Bee,10
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_5_3_Bee_Coleoptera_Bee,10
12_6_bartomeus_spain_2008_Elpozo_unp,5,5_5_3_Bee_Bee,9
12_6_bartomeus_spain_2008_Elpozo_unp,5,5_1_3_Bee_Bee,8
12_6_bartomeus_spain_2008_Elpozo_unp,5,5_2_3_Bee_Bee,8
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_3_3_Bee_Non-syrphids-diptera_Bee,8
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_3_3_Bee_Syrphids_Bee,8
12_6_bartomeus_spain_2008_Elpozo_unp,9,9_3_5_Bee_Non-syrphids-diptera_Bee,8
12_6_bartomeus_spain_2008_Elpozo_unp,10,10_2_3_Bee_Bee_Bee,8
