Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,1,Asphodelus fistulosus,Megascolia maculata
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,2,Cistus crispus,Panurgus cephalotes
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,3,Cistus crispus,Flavipanurgus venustus
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,4,Cistus crispus,Bombylius sp.
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,5,Cistus crispus,Ancistrocerus reconditus
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,6,Cistus crispus,Ancistrocerus gazella
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,7,Cistus crispus,Apis mellifera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,8,Cistus crispus,Nomada melathoracica
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,9,Cistus crispus,Andrena hispania
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,10,Cistus crispus,Usia sp.
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,11,Ulex parviflorus,Apis mellifera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,12,Rosmarinus officinalis,Apis mellifera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,13,Lavandula stoechas,Apis mellifera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,14,Halimium commutatum,Apis mellifera
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,15,Cistus ladanifer,Andrena hispania
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,16,Cistus salviifolius,Andrena hispania
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,17,Lavandula stoechas,Andrena hispania
12_13_bartomeus_spain_2008_Pinodelcuervo_unp,1,2,18,Cistus ladanifer,Merodon sp.
