Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,1,Plant,Cistus salviifolius,1,1,3,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,1,Pollinator,Andrena hispania,1,2,Bee,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,2,Plant,Cistus ladanifer,1,1,3,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,2,Pollinator,Andrena hispania,1,2,Bee,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,3,Plant,Cistus ladanifer,1,1,3,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,3,Pollinator,Bombus terrestris,1,2,Bee,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,4,Plant,Cistus ladanifer,1,1,3,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,4,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,5,Plant,Cistus ladanifer,1,1,3,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,5,Pollinator,Lasioglossum imminutus,1,2,Bee,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,6,Plant,Rosmarinus officinalis,1,1,2,2_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,6,Pollinator,Bombus terrestris,1,2,Bee,2_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,7,Plant,Rosmarinus officinalis,1,1,2,2_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,7,Pollinator,Apis mellifera,1,2,Bee,2_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,8,Plant,Cistus salviifolius,1,1,3,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,8,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,9,Plant,Erica umbellata,1,1,2,2_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,9,Pollinator,Apis mellifera,1,2,Bee,2_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,10,Plant,Erica scoparia,1,1,1,1_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,10,Pollinator,Apis mellifera,1,2,Bee,1_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,11,Plant,Cistus salviifolius,1,1,3,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,11,Pollinator,Panurgus sp.,1,2,Bee,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,12,Plant,Cistus salviifolius,1,1,3,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,12,Pollinator,Lasioglossum bimaculatus,1,2,Bee,3_Bee
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,13,Plant,Cistus salviifolius,1,1,3,3_Non-syrphids-diptera
12_6_bartomeus_spain_2008_Elpozo_unp,1,2,13,Pollinator,Musca sp.,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
