Network_id,Motif_pattern_id,Motif_functional_ID,Counts
12_16_bartomeus_spain_2008_Villamanriquesur_unp,8,3_Bee_Bee_Non-syrphids-diptera_Syrphids,189
12_16_bartomeus_spain_2008_Villamanriquesur_unp,8,3_Bee_Bee_Bee_Non-syrphids-diptera,105
12_16_bartomeus_spain_2008_Villamanriquesur_unp,8,3_Bee_Bee_Bee_Syrphids,105
12_16_bartomeus_spain_2008_Villamanriquesur_unp,4,3_Bee_Bee_Non-syrphids-diptera,64
12_16_bartomeus_spain_2008_Villamanriquesur_unp,4,3_Bee_Bee_Syrphids,63
12_16_bartomeus_spain_2008_Villamanriquesur_unp,4,3_Bee_Non-syrphids-diptera_Syrphids,63
12_16_bartomeus_spain_2008_Villamanriquesur_unp,8,3_Bee_Bee_Non-syrphids-diptera_Non-syrphids-diptera,63
12_16_bartomeus_spain_2008_Villamanriquesur_unp,8,3_Bee_Bee_Syrphids_Syrphids,63
12_16_bartomeus_spain_2008_Villamanriquesur_unp,8,3_Bee_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,63
12_16_bartomeus_spain_2008_Villamanriquesur_unp,8,3_Bee_Non-syrphids-diptera_Syrphids_Syrphids,63
12_16_bartomeus_spain_2008_Villamanriquesur_unp,9,3_3_Bee_Non-syrphids-diptera_Bee,54
12_16_bartomeus_spain_2008_Villamanriquesur_unp,9,3_3_Bee_Syrphids_Bee,54
12_16_bartomeus_spain_2008_Villamanriquesur_unp,9,3_3_Bee_Bee_Bee,53
12_16_bartomeus_spain_2008_Villamanriquesur_unp,4,3_Bee_Bee_Bee,39
12_16_bartomeus_spain_2008_Villamanriquesur_unp,8,3_Bee_Bee_Bee_Bee,36
12_16_bartomeus_spain_2008_Villamanriquesur_unp,9,2_3_Bee_Bee_Bee,36
12_16_bartomeus_spain_2008_Villamanriquesur_unp,9,2_3_Bee_Syrphids_Bee,36
12_16_bartomeus_spain_2008_Villamanriquesur_unp,13,2_3_3_Bee_Bee,36
12_16_bartomeus_spain_2008_Villamanriquesur_unp,9,2_3_Bee_Non-syrphids-diptera_Bee,30
12_16_bartomeus_spain_2008_Villamanriquesur_unp,3,3_Bee_Bee,29
12_16_bartomeus_spain_2008_Villamanriquesur_unp,5,3_3_Bee_Bee,28
12_16_bartomeus_spain_2008_Villamanriquesur_unp,9,3_3_Non-syrphids-diptera_Syrphids_Bee,27
