Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,1,Plant,Andryala integrifolia,1,1,3,3_Coleoptera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,1,Pollinator,Exosoma lusitanicum,1,2,Coleoptera,3_Coleoptera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,2,Plant,Andryala integrifolia,1,1,3,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,2,Pollinator,Panurgus banksianus,1,2,Bee,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,3,Plant,Andryala integrifolia,1,1,3,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,3,Pollinator,Panurgus calcaratus,1,2,Bee,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,4,Plant,Halimium halimifolium,1,1,3,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,4,Pollinator,Dasypoda crassicornis,1,2,Bee,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,5,Plant,Armeria velutina,1,1,3,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,5,Pollinator,Dasypoda crassicornis,1,2,Bee,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,6,Plant,Armeria velutina,1,1,3,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,6,Pollinator,Dasypoda cingulata,1,2,Bee,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,7,Plant,Armeria velutina,1,1,3,3_Non-syrphids-diptera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,7,Pollinator,Machimus sp.,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,8,Plant,Halimium halimifolium,1,1,3,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,8,Pollinator,Dasypoda cingulata,1,2,Bee,3_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,9,Plant,Cistus crispus,1,1,NA,NA_Non-syrphids-diptera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,9,Pollinator,Pangonius micans,1,2,Non-syrphids-diptera,NA_Non-syrphids-diptera
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,10,Plant,Cistus crispus,1,1,NA,NA_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,10,Pollinator,Andrena nigroaenaea,1,2,Bee,NA_Bee
12_16_bartomeus_spain_2008_Villamanriquesur_unp,1,2,11,Plant,Cistus crispus,1,1,NA,NA_Bee
