Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
15_1_peralta_2006_mendoza_site_1,1,2,1,Aloysia gratissima,Strymon eurytulus
15_1_peralta_2006_mendoza_site_1,1,2,2,Aloysia gratissima,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,1,2,3,Aloysia gratissima,Apis mellifera
15_1_peralta_2006_mendoza_site_1,1,2,4,Aloysia gratissima,Platycheirus sp.
15_1_peralta_2006_mendoza_site_1,1,2,5,Aloysia gratissima,Augochloropsis sp.
15_1_peralta_2006_mendoza_site_1,1,2,6,Larrea divaricata,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,1,2,7,Spartium junceum,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,1,2,8,Lycium chilense,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,1,2,9,Larrea nitida,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,1,2,10,Larrea nitida,Apis mellifera
15_1_peralta_2006_mendoza_site_1,1,2,11,Larrea divaricata,Apis mellifera
15_1_peralta_2006_mendoza_site_1,1,2,12,Zuccagnia punctata,Apis mellifera
15_1_peralta_2006_mendoza_site_1,1,2,13,Lycium chilense,Apis mellifera
15_1_peralta_2006_mendoza_site_1,1,2,14,Prosopis flexuosa,Apis mellifera
15_1_peralta_2006_mendoza_site_1,1,2,15,Larrea divaricata,Augochloropsis sp.
15_1_peralta_2006_mendoza_site_1,1,2,16,Prosopis flexuosa,Augochloropsis sp.
15_1_peralta_2006_mendoza_site_1,1,2,17,Larrea nitida,Augochloropsis sp.
15_1_peralta_2006_mendoza_site_1,1,2,18,Lycium chilense,Augochloropsis sp.
15_1_peralta_2006_mendoza_site_1,1,2,19,Senna aphylla,Augochloropsis sp.
15_1_peralta_2006_mendoza_site_1,1,2,20,Larrea divaricata,Bombus opifex
15_1_peralta_2006_mendoza_site_1,1,2,21,Larrea divaricata,Megachile leucographa
15_1_peralta_2006_mendoza_site_1,1,2,22,Larrea divaricata,Centris brethesi
15_1_peralta_2006_mendoza_site_1,1,2,23,Larrea divaricata,Tatochila autodice
15_1_peralta_2006_mendoza_site_1,1,2,24,Larrea divaricata,Anthidium friesei
15_1_peralta_2006_mendoza_site_1,1,2,25,Larrea divaricata,Hirmoneura sp.
15_1_peralta_2006_mendoza_site_1,1,2,26,Spartium junceum,Hirmoneura sp.
15_1_peralta_2006_mendoza_site_1,1,2,27,Senna aphylla,Megachile leucographa
15_1_peralta_2006_mendoza_site_1,1,2,28,Lycium chilense,Megachile leucographa
15_1_peralta_2006_mendoza_site_1,1,2,29,Spartium junceum,Bombus opifex
15_1_peralta_2006_mendoza_site_1,1,2,30,Opuntia sulphurea,Bombus opifex
15_1_peralta_2006_mendoza_site_1,1,2,31,Zuccagnia punctata,Centris brethesi
15_1_peralta_2006_mendoza_site_1,1,2,32,Prosopis flexuosa,Centris brethesi
15_1_peralta_2006_mendoza_site_1,1,2,33,Larrea nitida,Alloscirtetica brethesi
15_1_peralta_2006_mendoza_site_1,1,2,34,Larrea nitida,Colletes araucariae
15_1_peralta_2006_mendoza_site_1,1,2,35,Lycium chilense,Copestilum aricia
15_1_peralta_2006_mendoza_site_1,1,2,36,Prosopis flexuosa,Copestilum aricia
15_1_peralta_2006_mendoza_site_1,1,2,37,Spartium junceum,Copestilum aricia
15_1_peralta_2006_mendoza_site_1,1,2,38,Opuntia sulphurea,Camponotus mus
15_1_peralta_2006_mendoza_site_1,1,2,39,Spartium junceum,Camponotus mus
15_1_peralta_2006_mendoza_site_1,1,2,40,Prosopis flexuosa,Ammophila sp.
15_1_peralta_2006_mendoza_site_1,1,2,41,Prosopis flexuosa,Tachipompillus sp.
15_1_peralta_2006_mendoza_site_1,1,2,42,Prosopis flexuosa,Villa sp.
15_1_peralta_2006_mendoza_site_1,1,2,43,Prosopis flexuosa,Thynnidae sp.
15_1_peralta_2006_mendoza_site_1,1,2,44,Schinus fasciculata,Babia elongata
15_1_peralta_2006_mendoza_site_1,1,2,45,Spartium junceum,Diabrotica sp.
15_1_peralta_2006_mendoza_site_1,1,2,46,Spartium junceum,Compsomyiops fulvicrura
15_1_peralta_2006_mendoza_site_1,1,2,47,Spartium junceum,Cosmosatyrus chilensis
15_1_peralta_2006_mendoza_site_1,1,2,48,Spartium junceum,Acromyrmex lobicornis
15_1_peralta_2006_mendoza_site_1,1,2,49,Zuccagnia punctata,Coelioxys jorgenseni
15_1_peralta_2006_mendoza_site_1,2,3,1,Aloysia gratissima,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,1,Spartium junceum,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,2,Larrea divaricata,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,2,Spartium junceum,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,3,Lycium chilense,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,3,Spartium junceum,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,4,Larrea nitida,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,4,Spartium junceum,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,5,Larrea nitida,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,5,Lycium chilense,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,6,Aloysia gratissima,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,6,Lycium chilense,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,7,Larrea divaricata,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,7,Lycium chilense,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,8,Aloysia gratissima,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,8,Larrea nitida,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,9,Larrea divaricata,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,9,Larrea nitida,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,10,Aloysia gratissima,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,10,Larrea divaricata,Xylocopa atamisquensis
15_1_peralta_2006_mendoza_site_1,2,3,11,Larrea divaricata,Apis mellifera
15_1_peralta_2006_mendoza_site_1,2,3,11,Lycium chilense,Apis mellifera
15_1_peralta_2006_mendoza_site_1,2,3,12,Larrea divaricata,Apis mellifera
15_1_peralta_2006_mendoza_site_1,2,3,12,Larrea nitida,Apis mellifera
15_1_peralta_2006_mendoza_site_1,2,3,13,Aloysia gratissima,Apis mellifera
15_1_peralta_2006_mendoza_site_1,2,3,13,Larrea divaricata,Apis mellifera
15_1_peralta_2006_mendoza_site_1,2,3,14,Larrea divaricata,Apis mellifera
15_1_peralta_2006_mendoza_site_1,2,3,14,Zuccagnia punctata,Apis mellifera
