Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_11_bartomeus_spain_2008_Niebla_unp,1,2,1,Plant,Andryala integrifolia,1,1,3,3_Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,1,2,1,Pollinator,Sphaerophoria scripta,1,2,Syrphids,3_Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,1,2,2,Plant,Andryala integrifolia,1,1,3,3_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,2,Pollinator,Systropha planidens,1,2,Bee,3_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,3,Plant,Andryala integrifolia,1,1,3,3_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,3,Pollinator,Panurgus banksianus,1,2,Bee,3_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,4,Plant,Andryala integrifolia,1,1,3,3_Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,4,Pollinator,Exosoma lusitanicum,1,2,Coleoptera,3_Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,5,Plant,Taraxacum campylodes,1,1,3,3_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,5,Pollinator,Systropha planidens,1,2,Bee,3_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,6,Plant,Calendula arvensis,1,1,1,1_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,6,Pollinator,Lasioglossum sp.,1,2,Bee,1_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,7,Plant,Arctotheca calendula,1,1,1,1_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,7,Pollinator,Lasioglossum sp.,1,2,Bee,1_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,8,Plant,Lupinus angustifolius,1,1,5,5_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,8,Pollinator,Apis mellifera,1,2,Bee,5_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,9,Plant,Asphodelus fistulosus,1,1,NA,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,9,Pollinator,Apis mellifera,1,2,Bee,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,10,Plant,Lavandula pedunculata,1,1,2,2_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,10,Pollinator,Apis mellifera,1,2,Bee,2_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,11,Plant,Erophaca baetica,1,1,5,5_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,11,Pollinator,Apis mellifera,1,2,Bee,5_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,12,Plant,Cistus monspeliensis,1,1,NA,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,12,Pollinator,Apis mellifera,1,2,Bee,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,13,Plant,Asphodelus fistulosus,1,1,NA,NA_Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,1,2,13,Pollinator,Platynochaetus setosus,1,2,Syrphids,NA_Syrphids
12_11_bartomeus_spain_2008_Niebla_unp,1,2,14,Plant,Asphodelus fistulosus,1,1,NA,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,14,Pollinator,Anthophora dispar,1,2,Bee,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,15,Plant,Calendula arvensis,1,1,1,1_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,15,Pollinator,Lasioglossum malachurum,1,2,Bee,1_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,16,Plant,Carduus sp.,1,1,NA,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,16,Pollinator,Eucera collaris,1,2,Bee,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,17,Plant,Lavandula pedunculata,1,1,2,2_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,17,Pollinator,Eucera collaris,1,2,Bee,2_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,18,Plant,Cistus crispus,1,1,NA,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,18,Pollinator,Panurgus dargius,1,2,Bee,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,19,Plant,Cistus ladanifer,1,1,3,3_Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,19,Pollinator,Potosia cuprea,1,2,Coleoptera,3_Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,20,Plant,Cistus monspeliensis,1,1,NA,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,20,Pollinator,Andrena flavipes,1,2,Bee,NA_Bee
12_11_bartomeus_spain_2008_Niebla_unp,1,2,21,Plant,Cistus monspeliensis,1,1,NA,NA_Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,21,Pollinator,Heliotaurus ruficollis,1,2,Coleoptera,NA_Coleoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,22,Plant,Cistus monspeliensis,1,1,NA,NA_Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,22,Pollinator,Macrophya montana,1,2,Non-bee-Hymenoptera,NA_Non-bee-Hymenoptera
12_11_bartomeus_spain_2008_Niebla_unp,1,2,23,Plant,Cistus monspeliensis,1,1,NA,NA_Syrphids
