Network_id,Motif_pattern_id,Motif_functional_ID,Counts
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,13_3_5_3_Bee_Bee,54
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,13_3_5_5_Bee_Bee,48
12_14_bartomeus_spain_2008_Urbanizaciones_unp,9,9_3_5_Bee_Bee_Bee,40
12_14_bartomeus_spain_2008_Urbanizaciones_unp,10,10_3_5_Bee_Bee_Bee,36
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,13_3_3_5_Bee_Bee,36
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,5_3_5_Bee_Bee,24
12_14_bartomeus_spain_2008_Urbanizaciones_unp,9,9_3_3_Bee_Bee_Bee,21
12_14_bartomeus_spain_2008_Urbanizaciones_unp,9,9_5_3_Bee_Bee_Bee,21
12_14_bartomeus_spain_2008_Urbanizaciones_unp,4,4_5_Bee_Bee_Bee,20
12_14_bartomeus_spain_2008_Urbanizaciones_unp,9,9_5_5_Bee_Bee_Bee,20
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,5_3_3_Bee_Bee,18
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,5_5_3_Bee_Bee,18
12_14_bartomeus_spain_2008_Urbanizaciones_unp,7,7_3_3_5_Bee,18
12_14_bartomeus_spain_2008_Urbanizaciones_unp,9,9_3_3_Bee_Syrphids_Bee,18
12_14_bartomeus_spain_2008_Urbanizaciones_unp,9,9_5_3_Bee_Syrphids_Bee,18
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,13_3_3_3_Bee_Bee,18
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,13_3_5_3_Syrphids_Bee,18
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,13_5_5_3_Bee_Bee,18
12_14_bartomeus_spain_2008_Urbanizaciones_unp,17,17_3_3_5_5_Bee,18
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,3_5_Bee_Bee,16
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,13_3_5_5_Non-syrphids-diptera_Bee,16
12_14_bartomeus_spain_2008_Urbanizaciones_unp,8,8_5_Bee_Bee_Bee_Bee,15
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,3_3_Bee_Bee,13
12_14_bartomeus_spain_2008_Urbanizaciones_unp,4,4_3_Bee_Bee_Syrphids,13
12_14_bartomeus_spain_2008_Urbanizaciones_unp,2,2_3_5_Bee,12
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,5_5_5_Bee_Bee,12
12_14_bartomeus_spain_2008_Urbanizaciones_unp,7,7_3_5_5_Bee,12
12_14_bartomeus_spain_2008_Urbanizaciones_unp,9,9_1_3_Bee_Bee_Bee,12
12_14_bartomeus_spain_2008_Urbanizaciones_unp,10,10_3_5_Bee_Non-syrphids-diptera_Bee,12
12_14_bartomeus_spain_2008_Urbanizaciones_unp,10,10_3_5_Bee_Syrphids_Bee,12
12_14_bartomeus_spain_2008_Urbanizaciones_unp,13,13_3_3_5_Non-syrphids-diptera_Bee,12
12_14_bartomeus_spain_2008_Urbanizaciones_unp,17,17_3_3_3_5_Bee,12
12_14_bartomeus_spain_2008_Urbanizaciones_unp,4,4_3_Bee_Bee_Bee,11
12_14_bartomeus_spain_2008_Urbanizaciones_unp,8,8_3_Bee_Bee_Bee_Syrphids,11
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,1_3_Bee,10
12_14_bartomeus_spain_2008_Urbanizaciones_unp,10,10_5_5_Bee_Non-syrphids-diptera_Bee,10
12_14_bartomeus_spain_2008_Urbanizaciones_unp,1,1_5_Bee,9
12_14_bartomeus_spain_2008_Urbanizaciones_unp,3,3_3_Bee_Syrphids,8
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,5_1_3_Bee_Bee,8
12_14_bartomeus_spain_2008_Urbanizaciones_unp,5,5_3_5_Non-syrphids-diptera_Bee,8
12_14_bartomeus_spain_2008_Urbanizaciones_unp,9,9_1_3_Bee_Syrphids_Bee,8
