Network_id,Motif_pattern_id,Motif_functional_ID,Counts
12_5_bartomeus_spain_2008_Elpinar_unp,4,4_5_Bee_Bee_Bee,20
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_5_Bee_Bee,16
12_5_bartomeus_spain_2008_Elpinar_unp,8,8_5_Bee_Bee_Bee_Bee,15
12_5_bartomeus_spain_2008_Elpinar_unp,9,9_3_5_Bee_Bee_Bee,12
12_5_bartomeus_spain_2008_Elpinar_unp,9,9_5_5_Bee_Bee_Bee,10
12_5_bartomeus_spain_2008_Elpinar_unp,1,1_5_Bee,8
12_5_bartomeus_spain_2008_Elpinar_unp,5,5_3_5_Bee_Bee,8
12_5_bartomeus_spain_2008_Elpinar_unp,10,10_3_5_Bee_Bee_Bee,8
12_5_bartomeus_spain_2008_Elpinar_unp,10,10_3_5_Bee_Coleoptera_Bee,8
12_5_bartomeus_spain_2008_Elpinar_unp,10,10_3_5_Bee_Non-syrphids-diptera_Bee,8
12_5_bartomeus_spain_2008_Elpinar_unp,5,5_5_5_Bee_Bee,6
12_5_bartomeus_spain_2008_Elpinar_unp,10,10_5_5_Bee_Bee_Bee,5
12_5_bartomeus_spain_2008_Elpinar_unp,10,10_5_5_Bee_Non-bee-Hymenoptera_Bee,5
12_5_bartomeus_spain_2008_Elpinar_unp,1,1_3_Bee,4
12_5_bartomeus_spain_2008_Elpinar_unp,2,2_3_5_Bee,4
12_5_bartomeus_spain_2008_Elpinar_unp,5,5_5_3_Bee_Bee,4
12_5_bartomeus_spain_2008_Elpinar_unp,5,5_5_3_Coleoptera_Bee,4
12_5_bartomeus_spain_2008_Elpinar_unp,5,5_5_3_Non-syrphids-diptera_Bee,4
12_5_bartomeus_spain_2008_Elpinar_unp,9,9_5_3_Bee_Coleoptera_Bee,4
12_5_bartomeus_spain_2008_Elpinar_unp,9,9_5_3_Bee_Non-syrphids-diptera_Bee,4
12_5_bartomeus_spain_2008_Elpinar_unp,9,9_5_3_Coleoptera_Non-syrphids-diptera_Bee,4
12_5_bartomeus_spain_2008_Elpinar_unp,11,11_3_5_Bee_Bee_Bee,4
12_5_bartomeus_spain_2008_Elpinar_unp,13,13_3_5_5_Bee_Bee,4
12_5_bartomeus_spain_2008_Elpinar_unp,14,14_3_5_3_Bee_Coleoptera,4
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_3_Bee_Bee,3
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_3_Bee_Coleoptera,3
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_3_Bee_Non-syrphids-diptera,3
12_5_bartomeus_spain_2008_Elpinar_unp,4,4_3_Bee_Bee_Coleoptera,3
12_5_bartomeus_spain_2008_Elpinar_unp,4,4_3_Bee_Bee_Non-syrphids-diptera,3
12_5_bartomeus_spain_2008_Elpinar_unp,4,4_3_Bee_Coleoptera_Non-syrphids-diptera,3
12_5_bartomeus_spain_2008_Elpinar_unp,5,5_3_3_Bee_Coleoptera,3
12_5_bartomeus_spain_2008_Elpinar_unp,8,8_3_Bee_Bee_Coleoptera_Non-syrphids-diptera,3
12_5_bartomeus_spain_2008_Elpinar_unp,9,9_3_3_Bee_Bee_Coleoptera,3
12_5_bartomeus_spain_2008_Elpinar_unp,9,9_3_3_Bee_Non-syrphids-diptera_Coleoptera,3
12_5_bartomeus_spain_2008_Elpinar_unp,1,1_3_Coleoptera,2
12_5_bartomeus_spain_2008_Elpinar_unp,3,3_5_Bee_Non-bee-Hymenoptera,2
12_5_bartomeus_spain_2008_Elpinar_unp,5,5_3_5_Non-bee-Hymenoptera_Bee,2
12_5_bartomeus_spain_2008_Elpinar_unp,6,6_3_5_Bee_Bee,2
12_5_bartomeus_spain_2008_Elpinar_unp,10,10_3_5_Bee_Non-bee-Hymenoptera_Bee,2
12_5_bartomeus_spain_2008_Elpinar_unp,10,10_3_5_Coleoptera_Non-bee-Hymenoptera_Bee,2
12_5_bartomeus_spain_2008_Elpinar_unp,10,10_3_5_Non-bee-Hymenoptera_Non-syrphids-diptera_Bee,2
