Network_id,Motif_pattern_id,Motif_functional_ID,Counts
12_7_bartomeus_spain_2008_Esparragal_unp,10,3_3_Bee_Bee_Bee,15
12_7_bartomeus_spain_2008_Esparragal_unp,5,3_3_Bee_Bee,14
12_7_bartomeus_spain_2008_Esparragal_unp,3,3_Bee_Bee,13
12_7_bartomeus_spain_2008_Esparragal_unp,4,3_Bee_Bee_Non-bee-Hymenoptera,12
12_7_bartomeus_spain_2008_Esparragal_unp,8,3_Bee_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,12
12_7_bartomeus_spain_2008_Esparragal_unp,9,3_3_Bee_Bee_Bee,12
12_7_bartomeus_spain_2008_Esparragal_unp,9,3_3_Bee_Non-bee-Hymenoptera_Bee,12
12_7_bartomeus_spain_2008_Esparragal_unp,1,3_Bee,11
12_7_bartomeus_spain_2008_Esparragal_unp,3,3_Bee_Non-bee-Hymenoptera,8
12_7_bartomeus_spain_2008_Esparragal_unp,4,3_Bee_Bee_Bee,8
12_7_bartomeus_spain_2008_Esparragal_unp,4,3_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,8
12_7_bartomeus_spain_2008_Esparragal_unp,8,3_Bee_Bee_Bee_Non-bee-Hymenoptera,8
12_7_bartomeus_spain_2008_Esparragal_unp,10,3_3_Bee_Non-bee-Hymenoptera_Bee,8
12_7_bartomeus_spain_2008_Esparragal_unp,13,3_3_3_Bee_Bee,7
12_7_bartomeus_spain_2008_Esparragal_unp,4,3_Bee_Bee_Coleoptera,6
12_7_bartomeus_spain_2008_Esparragal_unp,4,3_Bee_Bee_Non-syrphids-diptera,6
12_7_bartomeus_spain_2008_Esparragal_unp,8,3_Bee_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera,6
12_7_bartomeus_spain_2008_Esparragal_unp,9,3_3_Bee_Coleoptera_Bee,6
12_7_bartomeus_spain_2008_Esparragal_unp,9,3_3_Bee_Non-syrphids-diptera_Bee,6
12_7_bartomeus_spain_2008_Esparragal_unp,9,5_3_Bee_Non-bee-Hymenoptera_Bee,6
12_7_bartomeus_spain_2008_Esparragal_unp,1,2_Bee,4
12_7_bartomeus_spain_2008_Esparragal_unp,3,3_Bee_Coleoptera,4
12_7_bartomeus_spain_2008_Esparragal_unp,3,3_Bee_Non-syrphids-diptera,4
12_7_bartomeus_spain_2008_Esparragal_unp,4,3_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera,4
12_7_bartomeus_spain_2008_Esparragal_unp,5,3_3_Non-bee-Hymenoptera_Bee,4
