Network_id,Motif_pattern_id,Nodes,Motif_number,Plant_species,Pollinator_species
15_2_peralta_2006_mendoza_site_2,1,2,1,Acantholippia seriphioides,Strymon eurytulus
15_2_peralta_2006_mendoza_site_2,1,2,2,Senna aphylla,Bombus opifex
15_2_peralta_2006_mendoza_site_2,1,2,3,Aloysia gratissima,Bombus opifex
15_2_peralta_2006_mendoza_site_2,1,2,4,Opuntia sulphurea,Bombus opifex
15_2_peralta_2006_mendoza_site_2,1,2,5,Larrea divaricata,Bombus opifex
15_2_peralta_2006_mendoza_site_2,1,2,6,Aloysia gratissima,Apis mellifera
15_2_peralta_2006_mendoza_site_2,1,2,7,Larrea divaricata,Apis mellifera
15_2_peralta_2006_mendoza_site_2,1,2,8,Prosopis flexuosa,Apis mellifera
15_2_peralta_2006_mendoza_site_2,1,2,9,Lycium chilense,Apis mellifera
15_2_peralta_2006_mendoza_site_2,1,2,10,Condalia microphylla,Apis mellifera
15_2_peralta_2006_mendoza_site_2,1,2,11,Helenium donianum,Apis mellifera
15_2_peralta_2006_mendoza_site_2,1,2,12,Schinus fasciculata,Copestilum aricia
15_2_peralta_2006_mendoza_site_2,1,2,13,Larrea divaricata,Copestilum aricia
15_2_peralta_2006_mendoza_site_2,1,2,14,Larrea nitida,Copestilum aricia
15_2_peralta_2006_mendoza_site_2,1,2,15,Prosopis flexuosa,Copestilum aricia
15_2_peralta_2006_mendoza_site_2,1,2,16,Clematis campestris,Copestilum aricia
15_2_peralta_2006_mendoza_site_2,1,2,17,Condalia microphylla,Copestilum aricia
15_2_peralta_2006_mendoza_site_2,1,2,18,Condalia microphylla,Polistes cavapyta
15_2_peralta_2006_mendoza_site_2,1,2,19,Condalia microphylla,Camponotus mus
15_2_peralta_2006_mendoza_site_2,1,2,20,Condalia microphylla,Platycheirus sp.
15_2_peralta_2006_mendoza_site_2,1,2,21,Condalia microphylla,Compsomyiops fulvicrura
15_2_peralta_2006_mendoza_site_2,1,2,22,Condalia microphylla,Hirmoneura sp.
15_2_peralta_2006_mendoza_site_2,1,2,23,Condalia microphylla,Thynnidae sp.
15_2_peralta_2006_mendoza_site_2,1,2,24,Opuntia sulphurea,Camponotus mus
15_2_peralta_2006_mendoza_site_2,1,2,25,Prosopis flexuosa,Compsomyiops fulvicrura
15_2_peralta_2006_mendoza_site_2,1,2,26,Larrea divaricata,Compsomyiops fulvicrura
15_2_peralta_2006_mendoza_site_2,1,2,27,Echinopsis candicans,Caenohalictus sp.
15_2_peralta_2006_mendoza_site_2,1,2,28,Echinopsis candicans,Dialictus sp.
15_2_peralta_2006_mendoza_site_2,1,2,29,Larrea divaricata,Megachile leucographa
15_2_peralta_2006_mendoza_site_2,1,2,30,Larrea divaricata,Xylocopa atamisquensis
