Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,1,Plant,Andryala integrifolia,1,1,3,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,1,Pollinator,Panurgus banksianus,1,2,Bee,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,2,Plant,Andryala integrifolia,1,1,3,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,2,Pollinator,Lasioglossum tridivisus,1,2,Bee,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,3,Plant,Echium plantagineum,1,1,2,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,3,Pollinator,Lasioglossum tridivisus,1,2,Bee,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,4,Plant,Cistus salviifolius,1,1,3,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,4,Pollinator,Ceratina cucurbitina,1,2,Bee,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,5,Plant,Cistus salviifolius,1,1,3,3_Non-syrphids-diptera
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,5,Pollinator,Empis sp.1,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,6,Plant,Cistus salviifolius,1,1,3,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,6,Pollinator,Lasioglossum imminutus,1,2,Bee,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,7,Plant,Cistus salviifolius,1,1,3,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,7,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,8,Plant,Cistus salviifolius,1,1,3,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,8,Pollinator,Pseudoanthidium melanorum,1,2,Bee,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,9,Plant,Cistus salviifolius,1,1,3,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,9,Pollinator,Lasioglossum malachurum,1,2,Bee,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,10,Plant,Cistus salviifolius,1,1,3,3_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,10,Pollinator,Heliotaurus ruficollis,1,2,Coleoptera,3_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,11,Plant,Rosmarinus officinalis,1,1,2,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,11,Pollinator,Lasioglossum imminutus,1,2,Bee,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,12,Plant,Rosmarinus officinalis,1,1,2,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,12,Pollinator,Apis mellifera,1,2,Bee,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,13,Plant,Ulex parviflorus,1,1,3,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,13,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,14,Plant,Lavandula pedunculata,1,1,2,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,14,Pollinator,Apis mellifera,1,2,Bee,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,15,Plant,Halimium commutatum,1,1,3,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,15,Pollinator,Apis mellifera,1,2,Bee,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,16,Plant,Rosmarinus officinalis,1,1,2,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,16,Pollinator,Lasioglossum malachurum,1,2,Bee,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,17,Plant,Tuberaria guttata,1,1,1,1_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,17,Pollinator,Lasioglossum malachurum,1,2,Bee,1_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,18,Plant,Echium plantagineum,1,1,2,2_NA
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,18,Pollinator,Lomatia sp.1,1,2,NA,2_NA
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,19,Plant,Echium plantagineum,1,1,2,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,19,Pollinator,Lasioglossum albocinctum,1,2,Bee,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,20,Plant,Halimium commutatum,1,1,3,3_NA
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,20,Pollinator,Pieris brassicae,1,2,NA,3_NA
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,21,Plant,Rosmarinus officinalis,1,1,2,2_NA
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,21,Pollinator,Pieris brassicae,1,2,NA,2_NA
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,22,Plant,Halimium commutatum,1,1,3,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,22,Pollinator,Lasioglossum sp.,1,2,Bee,3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,23,Plant,Leontodon saxatilis,1,1,1,1_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,23,Pollinator,Dasypoda cingulata,1,2,Bee,1_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,24,Plant,Rosmarinus officinalis,1,1,2,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,24,Pollinator,Anthophora dispar,1,2,Bee,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,25,Plant,Rosmarinus officinalis,1,1,2,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,1,2,25,Pollinator,Bombus terrestris,1,2,Bee,2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,1,Plant,Echium plantagineum,1,3,2,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,1,Plant,Andryala integrifolia,1,3,3,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,1,Pollinator,Lasioglossum tridivisus,2,4,Bee,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,2,Plant,Rosmarinus officinalis,1,3,2,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,2,Plant,Cistus salviifolius,1,3,3,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,2,Pollinator,Lasioglossum imminutus,2,4,Bee,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,3,Plant,Rosmarinus officinalis,1,3,2,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,3,Plant,Cistus salviifolius,1,3,3,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,3,Pollinator,Apis mellifera,2,4,Bee,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,4,Plant,Cistus salviifolius,1,3,3,3_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,4,Plant,Halimium commutatum,1,3,3,3_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,4,Pollinator,Apis mellifera,2,4,Bee,3_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,5,Plant,Cistus salviifolius,1,3,3,3_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,5,Plant,Ulex parviflorus,1,3,3,3_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,5,Pollinator,Apis mellifera,2,4,Bee,3_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,6,Plant,Lavandula pedunculata,1,3,2,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,6,Plant,Cistus salviifolius,1,3,3,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,6,Pollinator,Apis mellifera,2,4,Bee,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,7,Plant,Lavandula pedunculata,1,3,2,2_2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,7,Plant,Rosmarinus officinalis,1,3,2,2_2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,7,Pollinator,Apis mellifera,2,4,Bee,2_2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,8,Plant,Rosmarinus officinalis,1,3,2,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,8,Plant,Halimium commutatum,1,3,3,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,8,Pollinator,Apis mellifera,2,4,Bee,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,9,Plant,Rosmarinus officinalis,1,3,2,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,9,Plant,Ulex parviflorus,1,3,3,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,9,Pollinator,Apis mellifera,2,4,Bee,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,10,Plant,Lavandula pedunculata,1,3,2,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,10,Plant,Ulex parviflorus,1,3,3,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,10,Pollinator,Apis mellifera,2,4,Bee,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,11,Plant,Halimium commutatum,1,3,3,3_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,11,Plant,Ulex parviflorus,1,3,3,3_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,11,Pollinator,Apis mellifera,2,4,Bee,3_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,12,Plant,Lavandula pedunculata,1,3,2,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,12,Plant,Halimium commutatum,1,3,3,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,12,Pollinator,Apis mellifera,2,4,Bee,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,13,Plant,Tuberaria guttata,1,3,1,1_2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,13,Plant,Rosmarinus officinalis,1,3,2,1_2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,13,Pollinator,Lasioglossum malachurum,2,4,Bee,1_2_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,14,Plant,Tuberaria guttata,1,3,1,1_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,14,Plant,Cistus salviifolius,1,3,3,1_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,14,Pollinator,Lasioglossum malachurum,2,4,Bee,1_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,15,Plant,Rosmarinus officinalis,1,3,2,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,15,Plant,Cistus salviifolius,1,3,3,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,15,Pollinator,Lasioglossum malachurum,2,4,Bee,2_3_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,16,Plant,Rosmarinus officinalis,1,3,2,2_3_NA
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,16,Plant,Halimium commutatum,1,3,3,2_3_NA
12_8_bartomeus_spain_2008_LaCunya_unp,2,3,16,Pollinator,Pieris brassicae,2,4,NA,2_3_NA
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,1,Plant,Andryala integrifolia,2,5,3,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,1,Pollinator,Lasioglossum tridivisus,1,6,Bee,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,1,Pollinator,Panurgus banksianus,1,6,Bee,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,2,Plant,Cistus salviifolius,2,5,3,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,2,Pollinator,Ceratina cucurbitina,1,6,Bee,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,2,Pollinator,Pseudoanthidium melanorum,1,6,Bee,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,3,Plant,Cistus salviifolius,2,5,3,3_Bee_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,3,Pollinator,Ceratina cucurbitina,1,6,Bee,3_Bee_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,3,Pollinator,Heliotaurus ruficollis,1,6,Coleoptera,3_Bee_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,4,Plant,Cistus salviifolius,2,5,3,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,4,Pollinator,Ceratina cucurbitina,1,6,Bee,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,4,Pollinator,Lasioglossum malachurum,1,6,Bee,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,5,Plant,Cistus salviifolius,2,5,3,3_Bee_Non-syrphids-diptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,5,Pollinator,Ceratina cucurbitina,1,6,Bee,3_Bee_Non-syrphids-diptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,5,Pollinator,Empis sp.1,1,6,Non-syrphids-diptera,3_Bee_Non-syrphids-diptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,6,Plant,Cistus salviifolius,2,5,3,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,6,Pollinator,Ceratina cucurbitina,1,6,Bee,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,6,Pollinator,Lasioglossum imminutus,1,6,Bee,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,7,Plant,Cistus salviifolius,2,5,3,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,7,Pollinator,Apis mellifera,1,6,Bee,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,7,Pollinator,Ceratina cucurbitina,1,6,Bee,3_Bee_Bee
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,8,Plant,Cistus salviifolius,2,5,3,3_Bee_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,8,Pollinator,Apis mellifera,1,6,Bee,3_Bee_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,8,Pollinator,Heliotaurus ruficollis,1,6,Coleoptera,3_Bee_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,9,Plant,Cistus salviifolius,2,5,3,3_Bee_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,9,Pollinator,Pseudoanthidium melanorum,1,6,Bee,3_Bee_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,9,Pollinator,Heliotaurus ruficollis,1,6,Coleoptera,3_Bee_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,10,Plant,Cistus salviifolius,2,5,3,3_Bee_Coleoptera
12_8_bartomeus_spain_2008_LaCunya_unp,3,3,10,Pollinator,Lasioglossum malachurum,1,6,Bee,3_Bee_Coleoptera
