Network_id,Motif_pattern_id,Motif_functional_ID,Counts
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Non-syrphids-diptera_Syrphids,11760
3_3_dupont_2009_denmark_so,8,8_3_Bee_Non-syrphids-diptera_Syrphids_Syrphids,10920
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Syrphids_Syrphids,9555
3_3_dupont_2009_denmark_so,8,8_3_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,8400
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Non-bee-Hymenoptera_Syrphids,7350
3_3_dupont_2009_denmark_so,8,8_3_Bee_Non-bee-Hymenoptera_Syrphids_Syrphids,6825
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Bee_Syrphids,6370
3_3_dupont_2009_denmark_so,8,8_3_Bee_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,5880
3_3_dupont_2009_denmark_so,8,8_3_Bee_Syrphids_Syrphids_Syrphids,5460
3_3_dupont_2009_denmark_so,8,8_3_Bee_Lepidoptera_Non-syrphids-diptera_Syrphids,5040
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Lepidoptera_Syrphids,4410
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera,4200
3_3_dupont_2009_denmark_so,8,8_3_Bee_Lepidoptera_Syrphids_Syrphids,4095
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Bee_Non-syrphids-diptera,3640
3_3_dupont_2009_denmark_so,8,8_3_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids_Syrphids,3640
3_3_dupont_2009_denmark_so,8,8_3_Bee_Lepidoptera_Non-bee-Hymenoptera_Syrphids,3150
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Non-syrphids-diptera_Non-syrphids-diptera,2940
3_3_dupont_2009_denmark_so,8,8_3_Non-syrphids-diptera_Syrphids_Syrphids_Syrphids,2912
3_3_dupont_2009_denmark_so,8,8_3_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids_Syrphids,2548
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Lepidoptera_Non-syrphids-diptera,2520
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Bee_Non-bee-Hymenoptera,2331
3_3_dupont_2009_denmark_so,8,8_3_Lepidoptera_Non-syrphids-diptera_Syrphids_Syrphids,2184
3_3_dupont_2009_denmark_so,8,8_3_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Syrphids,2100
3_3_dupont_2009_denmark_so,8,8_3_Bee_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera,2100
3_3_dupont_2009_denmark_so,8,8_3_Non-bee-Hymenoptera_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,1960
3_3_dupont_2009_denmark_so,8,8_3_Non-bee-Hymenoptera_Syrphids_Syrphids_Syrphids,1820
3_3_dupont_2009_denmark_so,8,8_3_Bee_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1800
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Lepidoptera_Non-bee-Hymenoptera,1715
3_3_dupont_2009_denmark_so,4,4_3_Bee_Non-syrphids-diptera_Syrphids,1680
3_3_dupont_2009_denmark_so,8,8_3_Lepidoptera_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,1680
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Bee_Lepidoptera,1645
3_3_dupont_2009_denmark_so,4,4_3_Bee_Bee_Syrphids,1470
3_3_dupont_2009_denmark_so,8,8_3_Bee_Bee_Bee_Bee,1435
3_3_dupont_2009_denmark_so,4,4_3_Bee_Syrphids_Syrphids,1365
3_3_dupont_2009_denmark_so,8,8_3_Lepidoptera_Non-bee-Hymenoptera_Syrphids_Syrphids,1365
3_3_dupont_2009_denmark_so,8,8_3_Bee_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera,1260
3_3_dupont_2009_denmark_so,8,8_3_Bee_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera,1200
3_3_dupont_2009_denmark_so,8,8_3_Lepidoptera_Non-syrphids-diptera_Non-syrphids-diptera_Syrphids,1176
3_3_dupont_2009_denmark_so,8,8_3_Non-bee-Hymenoptera_Non-bee-Hymenoptera_Non-syrphids-diptera_Syrphids,1120
