Network_id,Motif_pattern_id,Motif_functional_ID,Counts
8_2_olesen_2002_mauritius,17,17_2_2_2_2_Bee,210
8_2_olesen_2002_mauritius,13,13_2_2_2_Lepidoptera_Bee,132
8_2_olesen_2002_mauritius,7,7_2_2_2_Bee,120
8_2_olesen_2002_mauritius,17,17_1_2_2_2_Bee,120
8_2_olesen_2002_mauritius,17,17_2_2_2_5_Bee,120
8_2_olesen_2002_mauritius,13,13_2_2_2_Non-syrphids-diptera_Bee,116
8_2_olesen_2002_mauritius,13,13_2_2_2_Lepidoptera_Lizards,72
8_2_olesen_2002_mauritius,17,17_2_2_2_2_Lizards,70
8_2_olesen_2002_mauritius,7,7_2_2_2_Lizards,56
8_2_olesen_2002_mauritius,15,15_2_2_2_Lizards_Bee,56
8_2_olesen_2002_mauritius,16,16_2_2_2_Bee_Lizards,56
8_2_olesen_2002_mauritius,17,17_1_2_2_2_Lizards,56
8_2_olesen_2002_mauritius,17,17_2_2_2_5_Lizards,56
8_2_olesen_2002_mauritius,13,13_2_2_2_Non-syrphids-diptera_Lizards,54
8_2_olesen_2002_mauritius,14,14_1_2_2_Bee_Lepidoptera,54
8_2_olesen_2002_mauritius,14,14_1_2_2_Bee_Non-syrphids-diptera,48
8_2_olesen_2002_mauritius,2,2_2_2_Bee,45
8_2_olesen_2002_mauritius,7,7_1_2_2_Bee,45
8_2_olesen_2002_mauritius,7,7_2_2_5_Bee,45
8_2_olesen_2002_mauritius,17,17_1_2_2_5_Bee,45
8_2_olesen_2002_mauritius,15,15_2_2_2_Non-syrphids-diptera_Bee,44
8_2_olesen_2002_mauritius,5,5_2_2_Lepidoptera_Bee,42
8_2_olesen_2002_mauritius,13,13_1_2_2_Lepidoptera_Bee,42
8_2_olesen_2002_mauritius,13,13_2_5_2_Lepidoptera_Bee,42
8_2_olesen_2002_mauritius,5,5_2_2_Non-syrphids-diptera_Bee,40
8_2_olesen_2002_mauritius,13,13_1_2_2_Non-syrphids-diptera_Bee,40
8_2_olesen_2002_mauritius,13,13_2_5_2_Non-syrphids-diptera_Bee,40
8_2_olesen_2002_mauritius,14,14_1_2_2_Lepidoptera_Lizards,39
8_2_olesen_2002_mauritius,13,13_2_2_2_Bee_Bee,36
8_2_olesen_2002_mauritius,13,13_2_2_2_Coleoptera_Bee,36
8_2_olesen_2002_mauritius,13,13_2_2_2_Syrphids_Bee,36
8_2_olesen_2002_mauritius,13,13_2_2_5_Bee_Bee,36
8_2_olesen_2002_mauritius,15,15_2_2_2_Lepidoptera_Bee,36
8_2_olesen_2002_mauritius,14,14_1_2_2_Lizards_Non-syrphids-diptera,32
8_2_olesen_2002_mauritius,15,15_2_2_2_Non-syrphids-diptera_Lizards,30
8_2_olesen_2002_mauritius,5,5_2_2_Lepidoptera_Lizards,29
8_2_olesen_2002_mauritius,11,11_2_2_Lepidoptera_Bee_Lizards,29
8_2_olesen_2002_mauritius,13,13_1_2_2_Lepidoptera_Lizards,29
8_2_olesen_2002_mauritius,13,13_2_5_2_Lepidoptera_Lizards,29
8_2_olesen_2002_mauritius,2,2_2_2_Lizards,28
8_2_olesen_2002_mauritius,5,5_2_2_Non-syrphids-diptera_Lizards,28
8_2_olesen_2002_mauritius,6,6_2_2_Bee_Lizards,28
8_2_olesen_2002_mauritius,7,7_1_2_2_Lizards,28
8_2_olesen_2002_mauritius,7,7_2_2_5_Lizards,28
8_2_olesen_2002_mauritius,11,11_2_2_Non-syrphids-diptera_Bee_Lizards,28
8_2_olesen_2002_mauritius,13,13_1_2_2_Non-syrphids-diptera_Lizards,28
8_2_olesen_2002_mauritius,13,13_2_5_2_Non-syrphids-diptera_Lizards,28
8_2_olesen_2002_mauritius,16,16_1_2_2_Bee_Lizards,28
8_2_olesen_2002_mauritius,16,16_2_2_5_Bee_Lizards,28
8_2_olesen_2002_mauritius,17,17_1_2_2_5_Lizards,28
8_2_olesen_2002_mauritius,9,9_2_2_Lepidoptera_Non-syrphids-diptera_Bee,25
8_2_olesen_2002_mauritius,13,13_2_2_2_Bee_Lizards,21
8_2_olesen_2002_mauritius,13,13_2_2_2_Coleoptera_Lizards,21
8_2_olesen_2002_mauritius,13,13_2_2_2_Syrphids_Lizards,21
8_2_olesen_2002_mauritius,13,13_2_2_5_Bee_Lizards,21
8_2_olesen_2002_mauritius,9,9_2_2_Lepidoptera_Non-syrphids-diptera_Lizards,18
8_2_olesen_2002_mauritius,5,5_2_2_Lizards_Bee,16
8_2_olesen_2002_mauritius,15,15_2_1_2_Lizards_Bee,16
8_2_olesen_2002_mauritius,15,15_2_2_5_Lizards_Bee,16
8_2_olesen_2002_mauritius,9,9_2_2_Bee_Lepidoptera_Bee,15
8_2_olesen_2002_mauritius,14,14_2_2_2_Lepidoptera_Lizards,15
8_2_olesen_2002_mauritius,15,15_2_2_2_Lepidoptera_Lizards,15
8_2_olesen_2002_mauritius,9,9_2_2_Coleoptera_Non-syrphids-diptera_Bee,14
8_2_olesen_2002_mauritius,9,9_2_2_Non-syrphids-diptera_Syrphids_Bee,14
8_2_olesen_2002_mauritius,10,10_1_2_Bee_Lepidoptera_Non-syrphids-diptera,13
8_2_olesen_2002_mauritius,15,15_2_1_2_Lepidoptera_Non-syrphids-diptera,13
8_2_olesen_2002_mauritius,7,7_1_2_2_Non-syrphids-diptera,12
8_2_olesen_2002_mauritius,9,9_2_2_Bee_Lepidoptera_Lizards,12
8_2_olesen_2002_mauritius,9,9_2_2_Lizards_Non-syrphids-diptera_Bee,12
8_2_olesen_2002_mauritius,10,10_1_2_Bee_Lepidoptera_Lepidoptera,12
8_2_olesen_2002_mauritius,15,15_1_2_2_Bee_Non-syrphids-diptera,12
8_2_olesen_2002_mauritius,15,15_1_2_2_Lizards_Non-syrphids-diptera,12
8_2_olesen_2002_mauritius,1,1_2_Bee,11
8_2_olesen_2002_mauritius,2,2_1_2_Bee,11
8_2_olesen_2002_mauritius,2,2_2_5_Bee,11
8_2_olesen_2002_mauritius,5,5_2_1_Lepidoptera_Non-syrphids-diptera,11
8_2_olesen_2002_mauritius,5,5_2_2_Lepidoptera_Non-syrphids-diptera,11
8_2_olesen_2002_mauritius,7,7_1_2_5_Bee,11
8_2_olesen_2002_mauritius,10,10_1_2_Lepidoptera_Lizards_Non-syrphids-diptera,11
8_2_olesen_2002_mauritius,10,10_2_2_Lepidoptera_Non-syrphids-diptera_Bee,11
8_2_olesen_2002_mauritius,11,11_2_2_Lepidoptera_Bee_Non-syrphids-diptera,11
8_2_olesen_2002_mauritius,11,11_2_2_Lepidoptera_Lizards_Non-syrphids-diptera,11
8_2_olesen_2002_mauritius,14,14_2_2_2_Lepidoptera_Non-syrphids-diptera,11
8_2_olesen_2002_mauritius,5,5_2_1_Lepidoptera_Lepidoptera,10
8_2_olesen_2002_mauritius,9,9_2_2_Coleoptera_Non-syrphids-diptera_Lizards,10
8_2_olesen_2002_mauritius,9,9_2_2_Non-syrphids-diptera_Syrphids_Lizards,10
8_2_olesen_2002_mauritius,13,13_2_2_1_Lepidoptera_Non-syrphids-diptera,10
8_2_olesen_2002_mauritius,3,3_2_Bee_Lizards,9
8_2_olesen_2002_mauritius,5,5_1_2_Bee_Lepidoptera,9
8_2_olesen_2002_mauritius,5,5_1_2_Bee_Non-syrphids-diptera,9
8_2_olesen_2002_mauritius,5,5_2_2_Bee_Bee,9
8_2_olesen_2002_mauritius,5,5_2_2_Coleoptera_Bee,9
8_2_olesen_2002_mauritius,5,5_2_2_Syrphids_Bee,9
8_2_olesen_2002_mauritius,5,5_2_5_Bee_Bee,9
8_2_olesen_2002_mauritius,6,6_2_5_Bee_Lizards,9
8_2_olesen_2002_mauritius,9,9_1_2_Bee_Lizards_Non-syrphids-diptera,9
8_2_olesen_2002_mauritius,9,9_2_2_Coleoptera_Syrphids_Bee,9
8_2_olesen_2002_mauritius,13,13_1_2_2_Bee_Bee,9
8_2_olesen_2002_mauritius,13,13_1_2_2_Coleoptera_Bee,9
8_2_olesen_2002_mauritius,13,13_1_2_2_Syrphids_Bee,9
8_2_olesen_2002_mauritius,13,13_1_2_5_Bee_Bee,9
8_2_olesen_2002_mauritius,13,13_2_2_1_Lepidoptera_Lepidoptera,9
8_2_olesen_2002_mauritius,13,13_2_5_2_Coleoptera_Bee,9
8_2_olesen_2002_mauritius,13,13_2_5_2_Syrphids_Bee,9
8_2_olesen_2002_mauritius,14,14_1_1_2_Bee_Lepidoptera,9
8_2_olesen_2002_mauritius,14,14_1_2_2_Bee_Bee,9
8_2_olesen_2002_mauritius,14,14_1_2_5_Bee_Bee,9
8_2_olesen_2002_mauritius,14,14_1_5_2_Bee_Lepidoptera,9
8_2_olesen_2002_mauritius,14,14_1_5_2_Bee_Non-syrphids-diptera,9
8_2_olesen_2002_mauritius,15,15_2_2_5_Bee_Bee,9
8_2_olesen_2002_mauritius,1,1_2_Lizards,8
8_2_olesen_2002_mauritius,2,2_1_2_Lizards,8
8_2_olesen_2002_mauritius,2,2_1_2_Non-syrphids-diptera,8
8_2_olesen_2002_mauritius,2,2_2_5_Lizards,8
8_2_olesen_2002_mauritius,3,3_2_Bee_Lepidoptera,8
8_2_olesen_2002_mauritius,5,5_1_2_Lepidoptera_Bee,8
8_2_olesen_2002_mauritius,5,5_1_2_Lizards_Non-syrphids-diptera,8
8_2_olesen_2002_mauritius,5,5_5_2_Lepidoptera_Bee,8
8_2_olesen_2002_mauritius,6,6_1_2_Bee_Lizards,8
8_2_olesen_2002_mauritius,7,7_1_2_5_Lizards,8
8_2_olesen_2002_mauritius,9,9_1_2_Bee_Lizards_Lepidoptera,8
8_2_olesen_2002_mauritius,10,10_1_2_Lepidoptera_Lizards_Lepidoptera,8
8_2_olesen_2002_mauritius,10,10_2_2_Lepidoptera_Non-syrphids-diptera_Lizards,8
8_2_olesen_2002_mauritius,13,13_1_5_2_Lepidoptera_Bee,8
8_2_olesen_2002_mauritius,13,13_2_2_2_Lepidoptera_Non-syrphids-diptera,8
8_2_olesen_2002_mauritius,13,13_2_2_2_Lizards_Bee,8
8_2_olesen_2002_mauritius,14,14_1_1_2_Bee_Non-syrphids-diptera,8
8_2_olesen_2002_mauritius,14,14_1_1_2_Lizards_Non-syrphids-diptera,8
8_2_olesen_2002_mauritius,14,14_1_5_2_Lizards_Non-syrphids-diptera,8
8_2_olesen_2002_mauritius,16,16_1_2_5_Bee_Lizards,8
8_2_olesen_2002_mauritius,17,17_1_2_2_2_Non-syrphids-diptera,8
8_2_olesen_2002_mauritius,2,2_1_2_Lepidoptera,7
8_2_olesen_2002_mauritius,2,2_2_2_Non-syrphids-diptera,7
8_2_olesen_2002_mauritius,3,3_2_Bee_Non-syrphids-diptera,7
8_2_olesen_2002_mauritius,4,4_2_Bee_Lepidoptera_Lizards,7
8_2_olesen_2002_mauritius,4,4_2_Bee_Lepidoptera_Non-syrphids-diptera,7
8_2_olesen_2002_mauritius,4,4_2_Bee_Lizards_Non-syrphids-diptera,7
8_2_olesen_2002_mauritius,5,5_2_2_Bee_Lizards,7
8_2_olesen_2002_mauritius,5,5_2_2_Coleoptera_Lizards,7
8_2_olesen_2002_mauritius,5,5_2_2_Non-syrphids-diptera_Lepidoptera,7
8_2_olesen_2002_mauritius,5,5_2_2_Syrphids_Lizards,7
8_2_olesen_2002_mauritius,5,5_2_5_Bee_Lizards,7
8_2_olesen_2002_mauritius,5,5_5_2_Non-syrphids-diptera_Bee,7
8_2_olesen_2002_mauritius,6,6_2_2_Bee_Non-syrphids-diptera,7
8_2_olesen_2002_mauritius,6,6_2_2_Lizards_Non-syrphids-diptera,7
8_2_olesen_2002_mauritius,8,8_2_Bee_Lepidoptera_Lizards_Non-syrphids-diptera,7
8_2_olesen_2002_mauritius,9,9_2_2_Coleoptera_Syrphids_Lizards,7
8_2_olesen_2002_mauritius,9,9_2_2_Lepidoptera_Lizards_Bee,7
8_2_olesen_2002_mauritius,9,9_5_2_Lepidoptera_Non-syrphids-diptera_Bee,7
8_2_olesen_2002_mauritius,11,11_1_2_Bee_Lepidoptera_Non-syrphids-diptera,7
8_2_olesen_2002_mauritius,11,11_2_2_Bee_Bee_Lizards,7
8_2_olesen_2002_mauritius,11,11_2_2_Coleoptera_Bee_Lizards,7
8_2_olesen_2002_mauritius,11,11_2_2_Non-syrphids-diptera_Bee_Lepidoptera,7
8_2_olesen_2002_mauritius,11,11_2_2_Syrphids_Bee_Lizards,7
8_2_olesen_2002_mauritius,11,11_2_5_Bee_Bee_Lizards,7
8_2_olesen_2002_mauritius,11,11_5_2_Lepidoptera_Bee_Lizards,7
8_2_olesen_2002_mauritius,11,11_5_2_Non-syrphids-diptera_Bee_Lizards,7
8_2_olesen_2002_mauritius,12,12_2_2_Bee_Lizards_Non-syrphids-diptera,7
8_2_olesen_2002_mauritius,13,13_1_2_2_Bee_Lizards,7
8_2_olesen_2002_mauritius,13,13_1_2_2_Coleoptera_Lizards,7
8_2_olesen_2002_mauritius,13,13_1_2_2_Lepidoptera_Non-syrphids-diptera,7
