Network_id,Motif_pattern_id,Motif_functional_ID,Counts
1_1_bartomeus_spain_2008_batca_1_2,8,8_5_Bee_Bee_Bee_Bee,495
1_1_bartomeus_spain_2008_batca_1_2,8,8_5_Bee_Bee_Bee_Lepidoptera,440
1_1_bartomeus_spain_2008_batca_1_2,8,8_2_Bee_Bee_Coleoptera_Non-syrphids-diptera,375
1_1_bartomeus_spain_2008_batca_1_2,8,8_1_Bee_Bee_Coleoptera_Non-syrphids-diptera,304
1_1_bartomeus_spain_2008_batca_1_2,8,8_1_Bee_Bee_Bee_Coleoptera,264
1_1_bartomeus_spain_2008_batca_1_2,9,9_1_5_Bee_Bee_Bee,255
1_1_bartomeus_spain_2008_batca_1_2,8,8_1_Bee_Bee_Coleoptera_Coleoptera,228
1_1_bartomeus_spain_2008_batca_1_2,8,8_2_Bee_Bee_Coleoptera_Coleoptera,225
1_1_bartomeus_spain_2008_batca_1_2,10,10_1_2_Bee_Bee_Coleoptera,224
1_1_bartomeus_spain_2008_batca_1_2,8,8_2_Bee_Coleoptera_Coleoptera_Non-syrphids-diptera,222
1_1_bartomeus_spain_2008_batca_1_2,4,4_5_Bee_Bee_Bee,220
1_1_bartomeus_spain_2008_batca_1_2,8,8_5_Bee_Bee_Bee_Non-bee-Hymenoptera,220
1_1_bartomeus_spain_2008_batca_1_2,8,8_5_Bee_Bee_Bee_Non-syrphids-diptera,220
1_1_bartomeus_spain_2008_batca_1_2,9,9_2_5_Bee_Bee_Bee,220
1_1_bartomeus_spain_2008_batca_1_2,8,8_2_Bee_Bee_Bee_Coleoptera,215
1_1_bartomeus_spain_2008_batca_1_2,10,10_2_5_Bee_Coleoptera_Bee,214
1_1_bartomeus_spain_2008_batca_1_2,10,10_1_5_Bee_Bee_Bee,197
1_1_bartomeus_spain_2008_batca_1_2,10,10_1_2_Bee_Bee_Non-syrphids-diptera,178
1_1_bartomeus_spain_2008_batca_1_2,10,10_2_5_Bee_Bee_Bee,177
1_1_bartomeus_spain_2008_batca_1_2,8,8_1_Bee_Coleoptera_Coleoptera_Non-syrphids-diptera,156
1_1_bartomeus_spain_2008_batca_1_2,10,10_1_5_Bee_Coleoptera_Bee,156
1_1_bartomeus_spain_2008_batca_1_2,4,4_1_Bee_Bee_Coleoptera,152
1_1_bartomeus_spain_2008_batca_1_2,8,8_2_Bee_Bee_Bee_Non-syrphids-diptera,145
1_1_bartomeus_spain_2008_batca_1_2,10,10_1_2_Bee_Coleoptera_Coleoptera,139
1_1_bartomeus_spain_2008_batca_1_2,4,4_2_Bee_Bee_Coleoptera,135
1_1_bartomeus_spain_2008_batca_1_2,8,8_2_Bee_Bee_Coleoptera_Non-bee-Hymenoptera,135
